Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764292971,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764292972,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764292973,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764292974,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764292975,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764292976,100,,Aggregated,0.000000,0.000000,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,2,0,4909.7126809938345,4919.862049995572,4909.7126809938345,4930.01141899731,12336.0
1764292977,100,,Aggregated,0.000000,0.000000,5300,5300,5400,5400,5700,5700,5700,5700,5700,5700,5700,6,0,5100.0,5221.421637831857,4909.7126809938345,5702.371386003506,24539.666666666668
1764292978,100,,Aggregated,0.000000,0.000000,5700,6400,6600,6600,6800,6900,6900,6900,6900,6900,6900,11,0,5700.0,5836.68874517951,4909.7126809938345,6881.605122995097,49426.09090909091
1764292979,100,,Aggregated,0.500000,0.000000,6400,6800,7100,7400,7700,7900,7900,7900,7900,7900,7900,15,0,6400.0,6287.648698597816,4909.7126809938345,7858.74563499965,51764.0
1764292980,100,,Aggregated,1.000000,0.000000,6800,7400,7700,7900,8300,8700,8700,8700,8700,8700,8700,19,0,6800.0,6670.633752314499,4909.7126809938345,8668.693766005163,49494.94736842105
1764292981,100,,Aggregated,1.500000,0.000000,7100,7700,8000,8300,9100,9100,9500,9500,9500,9500,9500,22,0,6900.0,7017.102817726316,4909.7126809938345,9471.609685999283,48411.36363636364
1764292982,100,,Aggregated,1.666667,0.000000,7100,7900,8300,8700,9100,9500,11000,11000,11000,11000,11000,23,0,7100.0,7178.999246347065,4909.7126809938345,10740.720676003548,49976.17391304348
1764292983,100,,Aggregated,2.100000,0.000000,7400,7900,8700,9100,9500,11000,12000,12000,12000,12000,12000,24,0,7100.0,7366.821886082714,4909.7126809938345,11686.742600002617,49392.125
1764292984,100,,Aggregated,2.200000,0.000000,7900,9100,11000,12000,13000,13000,13000,13000,13000,13000,13000,31,0,7900.0,8503.657752257206,4909.7126809938345,12990.847471999587,53789.32258064516
1764292985,100,,Aggregated,2.300000,0.000000,11000,13000,13000,13000,14000,14000,14000,14000,14000,14000,14000,53,0,11000.0,10078.847263301317,4909.7126809938345,13983.858936997422,77540.62264150943
1764292986,100,,Aggregated,2.400000,0.000000,13000,13000,14000,14000,14000,14000,15000,15000,15000,15000,15000,82,0,13000.0,10824.132691950983,4187.763904003077,14859.33702300099,98948.23170731707
1764292987,100,,Aggregated,3.300000,0.000000,13000,13000,14000,14000,14000,15000,15000,16000,16000,16000,16000,93,0,13000.0,10485.962683031941,1018.4212349995505,15549.84051399515,99442.56989247311
1764292988,100,,Aggregated,6.200000,0.000000,13000,13000,14000,14000,14000,15000,16000,16000,16000,16000,16000,95,0,13000.0,10529.663023494468,1018.4212349995505,15830.839016001846,98085.2947368421
1764292989,100,,Aggregated,8.200000,0.000000,13000,13000,14000,14000,14000,15000,16000,16000,16000,16000,16000,96,0,13000.0,10447.600728749727,1018.4212349995505,15830.839016001846,97081.25
1764292990,100,,Aggregated,8.600000,0.000000,13000,13000,14000,14000,15000,15000,16000,18000,18000,18000,18000,100,0,13000.0,10401.876854979784,1018.4212349995505,17542.852256003243,97808.43
1764292991,100,,Aggregated,8.300000,0.000000,13000,13000,14000,14000,15000,16000,18000,19000,19000,19000,19000,108,0,13000.0,10563.935313490627,1018.4212349995505,18777.10371899593,100001.0925925926
1764292992,100,,Aggregated,8.100000,0.000000,12000,13000,14000,14000,15000,16000,19000,19000,19000,19000,19000,114,0,12000.0,10386.5338830964,1018.4212349995505,19482.230825000443,95908.62280701754
1764292993,100,,Aggregated,8.200000,0.000000,12000,13000,14000,14000,15000,16000,19000,19000,21000,21000,21000,121,0,12000.0,10236.91183581808,1018.4212349995505,20802.09779500001,99384.47107438017
1764292994,100,,Aggregated,8.600000,0.000000,12000,13000,14000,14000,15000,18000,19000,21000,21000,21000,21000,126,0,12000.0,10170.668035388811,1018.4212349995505,21137.418320002325,100055.54761904762
1764292995,100,,Aggregated,9.200000,0.000000,12000,13000,14000,14000,15000,18000,21000,21000,23000,23000,23000,131,0,12000.0,10120.658765686943,1018.4212349995505,22634.69104700198,102696.30534351146
1764292996,100,,Aggregated,10.000000,0.000000,12000,13000,14000,14000,15000,19000,23000,23000,24000,24000,24000,135,0,12000.0,10293.714470066576,1018.4212349995505,23747.144546003256,101952.63703703704
1764292997,100,,Aggregated,9.500000,0.000000,11000,13000,14000,14000,15000,19000,23000,24000,25000,25000,25000,141,0,11000.0,10325.622795900705,1018.4212349995505,24847.30798000237,104163.56028368794
1764292998,100,,Aggregated,7.000000,0.000000,11000,13000,14000,14000,18000,23000,25000,26000,26000,26000,26000,148,0,11000.0,10732.490749716177,1018.4212349995505,25817.24571900122,103939.57432432432
1764292999,100,,Aggregated,5.100000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,171,0,12000.0,11265.842200847892,1018.4212349995505,26749.38139099686,108308.88304093567
1764293000,100,,Aggregated,4.900000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,183,0,12000.0,11110.415709087398,859.1845970004215,26749.38139099686,110182.7650273224
1764293001,100,,Aggregated,5.600000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,185,0,12000.0,11085.449165583708,859.1845970004215,26749.38139099686,109598.24864864865
1764293002,100,,Aggregated,8.100000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,188,0,12000.0,11063.950911101001,859.1845970004215,26749.38139099686,109391.25531914894
1764293003,100,,Aggregated,8.100000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,191,0,12000.0,11237.307417680544,859.1845970004215,26749.38139099686,108169.94764397906
1764293004,100,,Aggregated,8.100000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,191,0,12000.0,11237.307417680544,859.1845970004215,26749.38139099686,108169.94764397906
1764293005,100,,Aggregated,7.400000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,194,0,12000.0,11217.391102035966,859.1845970004215,26749.38139099686,108898.52061855671
1764293006,100,,Aggregated,6.700000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,195,0,12000.0,11200.225777656304,859.1845970004215,26749.38139099686,109020.53846153847
1764293007,100,,Aggregated,6.300000,0.000000,12000,13000,14000,14000,19000,25000,27000,27000,27000,27000,27000,196,0,11000.0,11175.82410850501,859.1845970004215,26749.38139099686,108646.80612244898
1764293008,100,,Aggregated,6.200000,0.000000,12000,13000,14000,14000,21000,25000,27000,27000,27000,27000,27000,198,0,12000.0,11307.241581237271,859.1845970004215,26749.38139099686,108056.04040404041
1764293009,100,,Aggregated,5.900000,0.000000,12000,13000,14000,14000,21000,25000,26000,27000,27000,27000,27000,204,0,11000.0,11351.138348318555,859.1845970004215,26749.38139099686,106702.42156862745
1764293010,100,,Aggregated,5.500000,0.000000,12000,13000,14000,15000,21000,25000,26000,27000,27000,27000,27000,218,0,11000.0,11497.102857132944,859.1845970004215,26749.38139099686,105529.30275229357
1764293011,100,,Aggregated,4.800000,0.000000,12000,13000,14000,16000,22000,24000,26000,27000,27000,27000,27000,254,0,11000.0,11794.97092959446,857.0542920060689,26749.38139099686,102364.3031496063
1764293012,100,,Aggregated,2.800000,0.000000,12000,14000,15000,16000,22000,24000,26000,27000,27000,27000,27000,267,0,12000.0,11743.886828385728,671.2540439984878,26749.38139099686,101160.47565543071
1764293013,100,,Aggregated,4.400000,0.000000,12000,14000,15000,16000,22000,24000,26000,27000,30000,30000,30000,270,0,11000.0,11734.48042979995,671.2540439984878,29706.30878499651,101222.6888888889
1764293014,100,,Aggregated,4.400000,0.000000,12000,14000,15000,16000,22000,24000,26000,27000,30000,30000,30000,270,0,11000.0,11734.48042979995,671.2540439984878,29706.30878499651,101222.6888888889
1764293015,100,,Aggregated,7.800000,0.000000,12000,14000,15000,16000,22000,24000,26000,27000,30000,30000,30000,272,0,11000.0,11730.014669871276,671.2540439984878,29706.30878499651,101974.10661764706
1764293016,100,,Aggregated,7.900000,0.000000,12000,14000,15000,17000,22000,24000,26000,27000,30000,30000,30000,274,0,12000.0,11780.078571861257,671.2540439984878,29706.30878499651,101685.02189781022
1764293017,100,,Aggregated,8.000000,0.000000,12000,14000,15000,17000,22000,24000,26000,27000,30000,30000,30000,276,0,12000.0,11807.850440224589,671.2540439984878,29706.30878499651,101220.91304347826
1764293018,100,,Aggregated,7.800000,0.000000,12000,14000,15000,17000,22000,24000,26000,27000,30000,30000,30000,277,0,12000.0,11823.409572855551,671.2540439984878,29706.30878499651,100909.18772563177
