Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764269002212,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,26.47058868408203,11.111111640930176,10.810811042785645,16.216215133666992,8.108107566833496,13.51351261138916,23.076923370361328,16.216215133666992,13.51351261138916,13.51351261138916,13.88888931274414,10.810811042785645,8.333333969116211,13.51351261138916,8.571429252624512,16.216215133666992,13.1578950881958,16.216215133666992,10.526315689086914,13.51351261138916,21.62162208557129,10.810811042785645,8.333333969116211,13.51351261138916,13.51351261138916,13.51351261138916,18.91891860961914,10.810811042785645,16.216215133666992,13.1578950881958,10.810811042785645,10.810811042785645,235677.7055053711,85510.47412109375,0,404326326272,8589930496,11404017664,1048576
199,1764269002212,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,26.47058868408203,11.111111640930176,10.810811042785645,16.216215133666992,8.108107566833496,13.51351261138916,23.076923370361328,16.216215133666992,13.51351261138916,13.51351261138916,13.88888931274414,10.810811042785645,8.333333969116211,13.51351261138916,8.571429252624512,16.216215133666992,13.1578950881958,16.216215133666992,10.526315689086914,13.51351261138916,21.62162208557129,10.810811042785645,8.333333969116211,13.51351261138916,13.51351261138916,13.51351261138916,18.91891860961914,10.810811042785645,16.216215133666992,13.1578950881958,10.810811042785645,10.810811042785645,235677.71160888672,85510.49743652344,0,404326326272,8589930496,11404533760,1048576
199,1764269002412,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,10,15.000000953674316,0,0,0,10,0,10,0,0,0,20,10,5,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235678.5789794922,85515.21575927734,0,404326326272,8589930496,11413540864,1048576
199,1764269002612,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,0,0,0,0,0,0,14.285715103149414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,235679.19201660156,85519.51531982422,0,404326326272,8589930496,11414020096,1048576
199,1764269002812,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,235679.65130615234,85523.71710205078,0,404326326272,8589930496,11414020096,1048576
199,1764269003012,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,4.761904716491699,4.761904716491699,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,235680.12322998047,85527.8080444336,0,404326326272,8589930496,11413946368,1048576
199,1764269003213,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,10,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,5,0,235680.68048095703,85532.03717041016,0,404326326272,8589930496,11413618688,1048576
199,1764269003413,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,5,0,0,5,0,0,0,0,0,0,0,4.761904716491699,0,5,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,235681.28924560547,85536.3461303711,0,404326326272,8589930496,11413614592,1048576
199,1764269003613,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,235681.79486083984,85540.51202392578,0,404326326272,8589930496,11413614592,1048576
199,1764269003813,799,801,799,900,800,800,800,899,800,800,800,799,799,800,800,1400,800,800,800,799,800,1100,800,800,800,894,800,800,1400,800,800,799,0,4.761904716491699,5,5,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4.761904716491699,235682.23498535156,85544.54290771484,0,404326326272,8589930496,11413614592,1048576
