Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764356884,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764356885,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764356886,100,,Aggregated,0.000000,0.000000,1500,1500,2000,2000,2000,2000,2000,2000,2000,2000,2000,4,0,1500.0,1597.1904187499604,1443.2234999985667,1965.8544459962286,37243.75
1764356887,100,,Aggregated,0.000000,0.000000,2400,2600,2700,2700,2800,2900,2900,2900,2900,2900,2900,19,0,2400.0,2328.339832209933,1443.2234999985667,2914.67887199542,33648.89473684211
1764356888,100,,Aggregated,0.000000,0.000000,2700,2900,3300,3300,3500,3800,3900,3900,3900,3900,3900,31,0,2700.0,2707.3334429357687,1443.2234999985667,3902.793023007689,40499.8064516129
1764356889,100,,Aggregated,2.666667,0.000000,3400,3800,3900,4000,4300,4700,4700,4800,4800,4800,4800,54,0,3300.0,3252.0943766107343,1443.2234999985667,4804.382774003898,56818.74074074074
1764356890,100,,Aggregated,6.250000,0.000000,3800,4000,4300,4700,4900,5500,5600,5600,5600,5600,5600,70,0,3800.0,3612.8794911429786,1443.2234999985667,5630.0316139968345,65542.3
1764356891,100,,Aggregated,7.400000,0.000000,4000,4500,4900,5200,5600,5800,6200,6800,6800,6800,6800,89,0,4000.0,3923.2186535955407,1442.80079100281,6792.18983699684,81407.86516853933
1764356892,100,,Aggregated,10.000000,0.000000,4000,4700,5100,5500,5900,6400,7000,7200,7700,7700,7700,102,0,4000.0,4068.5992369807195,1442.80079100281,7717.037276001065,91838.67647058824
1764356893,100,,Aggregated,11.285714,0.000000,3900,4700,5300,5600,6200,7200,7500,7700,8700,8700,8700,117,0,3900.0,4107.600624247953,1442.80079100281,8709.94092199544,89282.64957264958
1764356894,100,,Aggregated,11.625000,0.000000,3800,4500,5100,5600,6200,7200,7700,8700,9000,9000,9000,139,0,3800.0,4056.5474760503403,1442.80079100281,8968.566481999005,92108.60431654676
1764356895,100,,Aggregated,12.222222,0.000000,3800,4500,5100,5500,6200,7200,7700,9000,11000,11000,11000,153,0,3800.0,4064.5205894578517,1442.80079100281,10650.954699987778,99715.09150326798
1764356896,100,,Aggregated,12.300000,0.000000,3800,4700,5300,5600,6400,7200,8100,9000,11000,11000,11000,170,0,3800.0,4116.839117594389,1442.80079100281,10650.954699987778,100250.38823529411
1764356897,100,,Aggregated,14.600000,0.000000,3800,4700,5300,5500,6300,7200,8200,9000,11000,11000,11000,188,0,3800.0,4107.189827952212,1442.80079100281,10650.954699987778,105171.01595744681
1764356898,100,,Aggregated,15.700000,0.000000,3800,4700,5200,5500,6300,7200,8100,8700,11000,11000,11000,202,0,3800.0,4127.384051306825,1442.80079100281,10650.954699987778,110368.9405940594
1764356899,100,,Aggregated,17.300000,0.000000,3800,4500,5100,5300,6200,7200,8100,8700,11000,11000,11000,217,1,3800.0,4070.316459244189,1442.80079100281,10650.954699987778,110349.15668202765
1764356900,100,,Aggregated,17.200000,0.000000,3800,4400,5000,5300,6100,7200,8100,8700,11000,11000,11000,235,1,3800.0,4026.3024097659,1442.80079100281,10650.954699987778,108708.57872340425
1764356901,100,,Aggregated,17.200000,0.000000,3800,4400,5000,5300,6100,7200,7700,8700,11000,11000,11000,254,1,3800.0,4032.9064157046423,1442.80079100281,10650.954699987778,107514.85039370079
