Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764378617,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764378618,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764378619,100,,Aggregated,0.000000,0.000000,1800,1800,1900,1900,2000,2000,2000,2000,2000,2000,2000,7,0,1800.0,1702.8588078537723,1313.6312099959468,1966.4834269933635,37426.28571428572
1764378620,100,,Aggregated,0.000000,0.000000,1900,2500,2500,2500,2800,2800,2800,2800,2800,2800,2800,11,0,1900.0,2053.1682486325735,1313.6312099959468,2847.267697987263,39040.72727272727
1764378621,100,,Aggregated,0.000000,0.000000,3100,3500,3700,3700,3800,3900,3900,3900,3900,3900,3900,36,0,3100.0,2963.652410331027,1313.6312099959468,3926.559098996222,54321.72222222222
1764378622,100,,Aggregated,2.333333,0.000000,3600,3800,3900,4000,4400,4600,4600,4900,4900,4900,4900,67,0,3600.0,3376.220283624777,329.5815589954145,4871.270083996933,77194.85074626865
1764378623,100,,Aggregated,3.750000,0.000000,3700,4100,4300,4500,4800,4900,5400,5500,5800,5800,5800,102,0,3700.0,3434.764585615959,329.5815589954145,5823.599352006568,81559.5294117647
1764378624,100,,Aggregated,8.000000,0.000000,3700,4200,4400,4600,4900,5200,5500,5800,6200,6200,6200,115,0,3700.0,3404.394856329157,329.5815589954145,6190.776022005593,88493.45217391304
1764378625,100,,Aggregated,12.000000,0.000000,3700,4100,4400,4600,4900,5300,6200,6400,6400,6400,6400,126,0,3600.0,3339.416389744858,329.5815589954145,6418.447044008644,91754.39682539682
1764378626,100,,Aggregated,15.285714,0.000000,3400,3900,4300,4500,4900,5300,6200,6400,6400,6400,6400,137,1,3400.0,3249.993785050142,329.5815589954145,6418.447044008644,89040.4598540146
1764378627,100,,Aggregated,14.875000,0.000000,3400,3900,4300,4400,4900,5300,6200,6400,9000,9000,9000,155,1,3400.0,3228.2900594508146,329.5815589954145,9011.042968006223,89088.19354838709
