Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764343833071,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,15.15151596069336,11.764705657958984,11.428571701049805,11.428571701049805,11.428571701049805,11.428571701049805,8.823529243469238,14.285715103149414,11.428571701049805,14.285715103149414,17.142858505249023,8.571429252624512,11.764705657958984,11.428571701049805,65.71428680419922,11.428571701049805,14.285715103149414,11.764705657958984,11.428571701049805,8.823529243469238,11.764705657958984,11.428571701049805,11.428571701049805,13.88888931274414,20,13.88888931274414,11.764705657958984,17.142858505249023,11.111111640930176,11.764705657958984,11.428571701049805,11.428571701049805,194284.7398071289,171960.75897216797,0,404326326272,8589930496,11732201472,1048576
199,1764343833072,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,15.15151596069336,11.764705657958984,11.428571701049805,11.428571701049805,11.428571701049805,11.428571701049805,8.823529243469238,14.285715103149414,11.428571701049805,14.285715103149414,17.142858505249023,8.571429252624512,11.764705657958984,11.428571701049805,65.71428680419922,11.428571701049805,14.285715103149414,11.764705657958984,11.428571701049805,8.823529243469238,11.764705657958984,11.428571701049805,11.428571701049805,13.88888931274414,20,13.88888931274414,11.764705657958984,17.142858505249023,11.111111640930176,11.764705657958984,11.428571701049805,11.428571701049805,194284.7456665039,171960.78399658203,0,404326326272,8589930496,11732201472,1048576
199,1764343833272,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,0,0,0,0,5,0,0,0,5,0,0,4.761904716491699,4.761904716491699,0,85.71428680419922,0,0,4.761904716491699,0,0,0,4.761904716491699,0,5,0,0,0,0,0,0,4.761904716491699,4.761904716491699,194285.60357666016,171965.74383544922,0,404326326272,8589930496,11737755648,1048576
199,1764343833472,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,5.882352828979492,5,0,5,5,11.111111640930176,5,0,5,9.523809432983398,0,5.263157844543457,5,19.047618865966797,5,5,30.000001907348633,0,4.761904716491699,15.000000953674316,0,0,21.052631378173828,0,0,0,5,5,5,9.523809432983398,5,5,194286.6356201172,171970.59661865234,0,404326326272,8589930496,11747246080,1048576
199,1764343833672,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,0,5,0,0,5,0,9.523809432983398,5,0,0,5,5,10,5,0,5,5,5,0,0,0,0,71.42857360839844,0,0,0,0,0,0,0,0,0,194287.4796142578,171975.1942138672,0,404326326272,8589930496,11755208704,1048576
199,1764343833872,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,21.052631378173828,0,4.761904716491699,0,0,4.761904716491699,0,5,5,0,5,5.263157844543457,5.263157844543457,5,0,42.105262756347656,0,5,15.000000953674316,0,0,0,4.761904716491699,0,5,0,4.761904716491699,0,5,5,0,0,194288.43817138672,171980.02807617188,0,404326326272,8589930496,11770105856,1048576
199,1764343834072,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,0,5,0,0,0,5,0,5,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4.761904716491699,194289.02856445313,171984.26306152344,0,404326326272,8589930496,11769561088,1048576
199,1764343834273,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,0,0,0,4.761904716491699,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,194289.5673828125,171988.44458007813,0,404326326272,8589930496,11769102336,1048576
199,1764343834473,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194290.03100585938,171992.57745361328,0,404326326272,8589930496,11769094144,1048576
199,1764343834673,800,799,799,800,800,800,800,800,800,800,800,800,1019,800,800,799,800,800,800,800,800,800,800,799,800,800,800,800,800,800,800,799,0,0,5,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,194290.48095703125,171996.63275146484,0,404326326272,8589930496,11769593856,1048576
