Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764371347880,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,17.647058486938477,21.052631378173828,18.91891860961914,13.51351261138916,10.810811042785645,13.88888931274414,16.666667938232422,16.216215133666992,69.44444274902344,16.666667938232422,16.216215133666992,22.22222328186035,16.666667938232422,16.216215133666992,16.666667938232422,16.216215133666992,18.421052932739258,16.216215133666992,8.333333969116211,13.88888931274414,24.324325561523438,16.666667938232422,10.810811042785645,21.052631378173828,13.88888931274414,19.44444465637207,16.666667938232422,16.666667938232422,16.216215133666992,18.91891860961914,18.91891860961914,13.51351261138916,4357.4625244140625,141682.36401367188,0,404326326272,8589930496,12112515072,1048576
199,1764371347880,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,17.647058486938477,21.052631378173828,18.91891860961914,13.51351261138916,10.810811042785645,13.88888931274414,16.666667938232422,16.216215133666992,69.44444274902344,16.666667938232422,16.216215133666992,22.22222328186035,16.666667938232422,16.216215133666992,16.666667938232422,16.216215133666992,18.421052932739258,16.216215133666992,8.333333969116211,13.88888931274414,24.324325561523438,16.666667938232422,10.810811042785645,21.052631378173828,13.88888931274414,19.44444465637207,16.666667938232422,16.666667938232422,16.216215133666992,18.91891860961914,18.91891860961914,13.51351261138916,4357.468933105469,141682.3921508789,0,404326326272,8589930496,12112515072,1048576
200,1764371348080,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,22.22222328186035,0,0,0,0,5,0,0,28.571430206298828,0,5,0,0,5,5,5,0,15.000000953674316,0,0,0,23.809524536132813,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,5,4358.3426513671875,141687.23724365234,0,404326326272,8589930496,12119150592,1048576
199,1764371348280,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,11.111111640930176,0,4.761904716491699,5,5,5,5,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5,5,0,0,0,0,4.761904716491699,0,63.15789031982422,0,0,5,4359.2564697265625,141692.13360595703,0,404326326272,8589930496,12123705344,1048576
199,1764371348481,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,10,5,10.526315689086914,25,0,5,4.761904716491699,0,0,0,0,0,0,5,10.526315689086914,0,0,0,0,4.761904716491699,0,10,0,31.57894515991211,0,0,0,0,10,0,0,0,4360.1549072265625,141696.97290039063,0,404326326272,8589930496,12129374208,1048576
199,1764371348681,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,0,0,0,0,0,15.000000953674316,0,4.761904716491699,0,0,0,0,0,5,0,0,4.761904716491699,9.523809432983398,4.761904716491699,5,0,0,15.000000953674316,40,14.285715103149414,4.761904716491699,0,0,0,4.761904716491699,0,0,4361.008239746094,141701.68603515625,0,404326326272,8589930496,12137050112,1048576
199,1764371348881,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,0,4.761904716491699,19.047618865966797,5,5,0,9.523809432983398,5,14.285715103149414,0,5,5,5,0,4.761904716491699,0,0,0,0,0,15.000000953674316,0,60.000003814697266,0,5,0,0,5,5,5,0,0,4361.9249267578125,141706.31744384766,0,404326326272,8589930496,12141690880,1048576
199,1764371349081,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,0,0,36.842105865478516,0,0,0,5.263157844543457,0,0,0,0,5,45,4.761904716491699,0,9.523809432983398,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4362.778015136719,141711.11639404297,0,404326326272,8589930496,12144295936,1048576
199,1764371349281,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,15.789472579956055,5,0,9.523809432983398,10,0,0,0,0,0,5,5,10,0,0,0,10,0,0,0,5,0,10.526315689086914,5,20,0,5,4.761904716491699,0,0,10.526315689086914,0,4363.660827636719,141715.85455322266,0,404326326272,8589930496,12156379136,1048576
199,1764371349481,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,5.555555820465088,0,0,0,0,15.000000953674316,0,0,5,0,5,15.789472579956055,5,15.789472579956055,0,5,5,5,0,0,0,20,0,0,0,0,0,5.263157844543457,0,0,0,0,4364.573059082031,141720.61126708984,0,404326326272,8589930496,12160696320,1048576
199,1764371349681,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,0,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,4365.3839111328125,141725.2163696289,0,404326326272,8589930496,12164567040,1048576
199,1764371349882,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,5.263157844543457,10,5,0,0,0,0,0,5.263157844543457,5,5,0,4.761904716491699,9.523809432983398,0,0,5,0,0,0,4.761904716491699,15.789472579956055,0,35,0,0,0,0,0,5,0,0,4366.141845703125,141729.90594482422,0,404326326272,8589930496,12165054464,1048576
199,1764371350082,799,800,800,800,800,799,800,800,799,961,853,1860,1299,800,1399,1074,850,799,799,799,900,799,800,2024,799,800,800,1269,1501,1022,800,800,4.761904716491699,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4366.5391845703125,141733.96612548828,0,404326326272,8589930496,12163657728,1048576
