Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764326405,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764326406,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764326407,100,,Aggregated,0.000000,0.000000,1300,1300,1900,1900,1900,1900,1900,1900,1900,1900,1900,3,0,1300.0,1447.9530496658601,1142.6388539985055,1899.050994994468,30204.0
1764326408,100,,Aggregated,0.000000,0.000000,2600,2700,2800,2900,2900,2900,2900,2900,2900,2900,2900,15,0,2600.0,2339.0206364672244,1142.6388539985055,2908.499462995678,40854.066666666666
1764326409,100,,Aggregated,1.000000,0.000000,3200,3400,3500,3600,3800,3800,4000,4000,4000,4000,4000,44,0,3100.0,2958.197625273235,1142.6388539985055,3979.4299530040007,65901.70454545454
1764326410,100,,Aggregated,2.333333,0.000000,3300,3500,3700,3800,4100,4400,4500,4700,4700,4700,4700,71,0,3300.0,3065.174634423694,507.15156900696456,4706.258913996862,76769.73239436619
1764326411,100,,Aggregated,6.750000,0.000000,3400,3800,4100,4200,4500,4900,5100,5300,5400,5400,5400,104,0,3400.0,3182.4928251742394,507.15156900696456,5418.910311011132,88434.78846153847
1764326412,100,,Aggregated,11.600000,0.000000,3400,4000,4100,4300,4900,5300,5500,5700,5700,5700,5700,122,0,3400.0,3171.3536208776754,507.15156900696456,5668.193522011279,91116.5655737705
1764326413,100,,Aggregated,14.833333,0.000000,3200,3800,4100,4200,4900,5400,5700,5700,6500,6500,6500,140,0,3200.0,3064.392485314602,507.15156900696456,6513.163464987883,89271.28571428571
1764326414,100,,Aggregated,16.000000,0.000000,3000,3600,4000,4100,4900,5400,5700,6500,7100,7100,7100,159,0,3000.0,2967.1798891135463,507.15156900696456,7067.523545003496,87174.16981132075
1764326415,100,,Aggregated,15.625000,0.000000,3000,3600,4000,4100,4700,5400,5700,7100,8000,8000,8000,174,0,2900.0,2947.8114559197224,507.15156900696456,8004.563245995087,87322.56896551725
1764326416,100,,Aggregated,16.444444,0.000000,3000,3600,4000,4100,4700,5400,5700,7100,8000,8000,8000,190,0,3000.0,2975.1738104633805,507.15156900696456,8004.563245995087,89153.0052631579
1764326417,100,,Aggregated,16.900000,0.000000,3100,3600,4000,4100,4700,5400,5700,6500,8000,8000,8000,211,0,3100.0,3010.4646338438183,507.15156900696456,8004.563245995087,91289.56872037915
1764326418,100,,Aggregated,18.000000,0.000000,3100,3600,4000,4200,5000,5500,6500,7100,8000,8000,8000,252,0,3100.0,3076.684676293625,507.15156900696456,8004.563245995087,95548.36111111111
1764326419,100,,Aggregated,19.700000,0.000000,3000,3600,3900,4100,4900,5500,6500,7100,8000,8000,8000,272,0,3000.0,3012.9400817353708,322.75820399809163,8004.563245995087,95264.95588235294
1764326420,100,,Aggregated,21.800000,0.000000,2900,3500,3800,4100,4900,5400,6500,7100,8000,8000,8000,298,0,2800.0,2926.6730718724934,322.75820399809163,8004.563245995087,93753.24496644296
1764326421,100,,Aggregated,23.200000,0.000000,2700,3400,3800,4100,4900,5400,6500,7100,8000,8000,8000,319,0,2700.0,2873.763784611372,322.75820399809163,8004.563245995087,93546.52664576803
