Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764269724452,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,28.125,17.142858505249023,17.142858505249023,11.428571701049805,11.111111640930176,18.91891860961914,16.216215133666992,17.142858505249023,11.111111640930176,13.51351261138916,5.714285850524902,16.216215133666992,19.44444465637207,10.810811042785645,25,10.810811042785645,13.51351261138916,11.111111640930176,11.111111640930176,16.216215133666992,19.44444465637207,27.77777862548828,16.666667938232422,21.62162208557129,19.44444465637207,13.1578950881958,21.62162208557129,11.111111640930176,11.111111640930176,13.51351261138916,13.51351261138916,16.216215133666992,243966.03839111328,116508.28649902344,0,404326326272,8589930496,11695390720,1048576
199,1764269724452,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,28.125,17.142858505249023,17.142858505249023,11.428571701049805,11.111111640930176,18.91891860961914,16.216215133666992,17.142858505249023,11.111111640930176,13.51351261138916,5.714285850524902,16.216215133666992,19.44444465637207,10.810811042785645,25,10.810811042785645,13.51351261138916,11.111111640930176,11.111111640930176,16.216215133666992,19.44444465637207,27.77777862548828,16.666667938232422,21.62162208557129,19.44444465637207,13.1578950881958,21.62162208557129,11.111111640930176,11.111111640930176,13.51351261138916,13.51351261138916,16.216215133666992,243966.04498291016,116508.31085205078,0,404326326272,8589930496,11695390720,1048576
199,1764269724653,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,10,10,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,10.526315689086914,5,0,9.523809432983398,0,36.842105865478516,0,0,0,0,26.3157901763916,0,0,0,5,5.263157844543457,0,0,4.761904716491699,0,4.761904716491699,243966.95440673828,116513.19635009766,0,404326326272,8589930496,11704127488,1048576
199,1764269724853,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,5.882352828979492,15.789472579956055,0,15.000000953674316,9.523809432983398,0,47.36842346191406,0,0,0,5,0,70,5,10,0,4.761904716491699,10,5,10.526315689086914,0,0,4.761904716491699,15.000000953674316,0,0,0,52.6315803527832,47.619049072265625,5,5,0,243967.9334716797,116518.7084350586,0,404326326272,8589930496,11722072064,1048576
199,1764269725053,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,5.263157844543457,5.263157844543457,5,0,0,9.523809432983398,5,4.761904716491699,0,0,0,0,85,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,243968.82189941406,116523.61535644531,0,404326326272,8589930496,11725352960,1048576
199,1764269725253,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,0,9.523809432983398,4.761904716491699,0,5,0,4.761904716491699,5,0,4.761904716491699,0,5,0,0,4.761904716491699,5,0,9.523809432983398,0,0,0,0,0,0,0,0,4.761904716491699,9.523809432983398,0,0,0,0,243969.33850097656,116527.759765625,0,404326326272,8589930496,11726913536,1048576
199,1764269725453,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,243969.81030273438,116531.88006591797,0,404326326272,8589930496,11726913536,1048576
199,1764269725653,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,5,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,4.761904716491699,4.761904716491699,0,0,5,0,0,4.761904716491699,0,0,0,0,0,243970.2953491211,116536.044921875,0,404326326272,8589930496,11726913536,1048576
199,1764269725853,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,5,0,0,0,0,0,0,0,4.761904716491699,0,5,4.761904716491699,0,0,0,0,5,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,243970.7730102539,116540.1611328125,0,404326326272,8589930496,11726913536,1048576
199,1764269726053,799,799,799,800,800,800,799,800,800,800,800,800,799,1155,800,800,800,800,800,800,799,799,799,800,820,799,1041,799,800,799,799,799,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,10.526315689086914,0,0,4.761904716491699,0,0,0,0,0,0,0,0,243971.28369140625,116544.36712646484,0,404326326272,8589930496,11725873152,1048576
