Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764341635860,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,18.18181800842285,17.647058486938477,17.142858505249023,11.428571701049805,11.428571701049805,11.111111640930176,11.428571701049805,17.142858505249023,14.285715103149414,16.666667938232422,11.111111640930176,11.428571701049805,17.647058486938477,17.142858505249023,34.28571701049805,13.88888931274414,11.111111640930176,11.428571701049805,25.71428680419922,11.428571701049805,11.428571701049805,11.428571701049805,11.111111640930176,14.285715103149414,8.333333969116211,8.571429252624512,11.428571701049805,11.428571701049805,11.428571701049805,11.111111640930176,11.428571701049805,11.428571701049805,164102.01342773438,57971.88397216797,0,404326326272,8589930496,11806515200,1048576
199,1764341635861,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,18.18181800842285,17.647058486938477,17.142858505249023,11.428571701049805,11.428571701049805,11.111111640930176,11.428571701049805,17.142858505249023,14.285715103149414,16.666667938232422,11.111111640930176,11.428571701049805,17.647058486938477,17.142858505249023,34.28571701049805,13.88888931274414,11.111111640930176,11.428571701049805,25.71428680419922,11.428571701049805,11.428571701049805,11.428571701049805,11.111111640930176,14.285715103149414,8.333333969116211,8.571429252624512,11.428571701049805,11.428571701049805,11.428571701049805,11.111111640930176,11.428571701049805,11.428571701049805,164102.01947021484,57971.91247558594,0,404326326272,8589930496,11806515200,1048576
199,1764341636061,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,42.105262756347656,15.789472579956055,4.761904716491699,0,0,0,0,0,0,0,0,0,5,0,14.285715103149414,9.090909004211426,5.263157844543457,0,0,0,0,0,0,0,0,4.761904716491699,10,0,0,10,9.090909004211426,4.761904716491699,164102.8715209961,57976.80487060547,0,404326326272,8589930496,11812339712,1048576
199,1764341636261,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,15.000000953674316,0,0,9.523809432983398,0,5,0,0,0,0,5.263157844543457,164103.53637695313,57981.26611328125,0,404326326272,8589930496,11812577280,1048576
199,1764341636461,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,5,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164104.0932006836,57985.51818847656,0,404326326272,8589930496,11813076992,1048576
199,1764341636661,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,5,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,5,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,164104.53564453125,57989.55065917969,0,404326326272,8589930496,11813076992,1048576
199,1764341636861,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,4.761904716491699,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164104.91790771484,57993.537353515625,0,404326326272,8589930496,11813076992,1048576
199,1764341637061,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,164105.44458007813,57997.77209472656,0,404326326272,8589930496,11812044800,1048576
199,1764341637261,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,5,0,0,0,0,0,4.761904716491699,0,0,0,9.523809432983398,0,0,0,0,0,4.761904716491699,5,0,0,0,0,0,0,0,5,0,0,0,0,5.263157844543457,0,164105.9341430664,58001.978271484375,0,404326326272,8589930496,11811753984,1048576
199,1764341637462,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,5.263157844543457,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,164106.39782714844,58006.13757324219,0,404326326272,8589930496,11811753984,1048576
199,1764341637662,800,800,800,800,800,800,800,799,800,800,800,800,800,800,799,800,800,800,800,800,800,800,800,800,800,800,800,800,800,1199,800,800,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164106.79364013672,58010.119567871094,0,404326326272,8589930496,11811753984,1048576
