Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764386618508,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,45.945945739746094,11.111111640930176,31.57894515991211,10.526315689086914,15.384615898132324,12.820513725280762,12.5,12.820513725280762,15.789472579956055,12.820513725280762,10.526315689086914,10.526315689086914,15.384615898132324,12.5,12.820513725280762,13.1578950881958,15.789472579956055,13.1578950881958,10.526315689086914,12.820513725280762,12.820513725280762,10.526315689086914,15.384615898132324,15.384615898132324,12.820513725280762,14.634145736694336,18.421052932739258,13.1578950881958,12.5,12.820513725280762,15.384615898132324,21.052631378173828,206117.77587890625,111898.22424316406,0,404326326272,8589930496,12817833984,1048576
199,1764386618508,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,45.945945739746094,11.111111640930176,31.57894515991211,10.526315689086914,15.384615898132324,12.820513725280762,12.5,12.820513725280762,15.789472579956055,12.820513725280762,10.526315689086914,10.526315689086914,15.384615898132324,12.5,12.820513725280762,13.1578950881958,15.789472579956055,13.1578950881958,10.526315689086914,12.820513725280762,12.820513725280762,10.526315689086914,15.384615898132324,15.384615898132324,12.820513725280762,14.634145736694336,18.421052932739258,13.1578950881958,12.5,12.820513725280762,15.384615898132324,21.052631378173828,206117.7843017578,111898.25146484375,0,404326326272,8589930496,12817833984,1048576
199,1764386618708,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,0,0,4.761904716491699,5,0,0,0,4.761904716491699,5,4.761904716491699,19.047618865966797,5.263157844543457,0,15.000000953674316,45,10,61.904762268066406,0,65,9.523809432983398,0,5,15.000000953674316,0,0,5,9.523809432983398,4.761904716491699,0,10,50,15.000000953674316,206118.81665039063,111903.56079101563,0,404326326272,8589930496,12841127936,1048576
199,1764386618908,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,11.111111640930176,20,10.526315689086914,10,9.523809432983398,0,10,5,10.526315689086914,5.263157844543457,0,4.761904716491699,5.263157844543457,0,0,9.523809432983398,5,5,14.285715103149414,0,10,10,0,10,0,36.842105865478516,5,0,4.761904716491699,0,20,23.809524536132813,206119.84594726563,111908.34405517578,0,404326326272,8589930496,12863307776,1048576
199,1764386619108,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,11.111111640930176,20,10.526315689086914,10,9.523809432983398,0,10,5,10.526315689086914,5.263157844543457,0,4.761904716491699,5.263157844543457,0,0,9.523809432983398,5,5,14.285715103149414,0,10,10,0,10,0,36.842105865478516,5,0,4.761904716491699,0,20,23.809524536132813,206120.85327148438,111913.38385009766,0,404326326272,8589930496,12880285696,1048576
199,1764386619309,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,5.882352828979492,5.405405521392822,19.51219367980957,5.263157844543457,17.948719024658203,10,7.500000476837158,35,30.000001907348633,0,5,30.76923179626465,22.5,27.5,12.5,2.5,2.5641026496887207,33.333335876464844,0,5,2.5,2.5641026496887207,12.195121765136719,7.894736289978027,5.128205299377441,12.5,0,10,22.5,15.000000953674316,5.128205299377441,7.894736289978027,206121.97399902344,111918.89709472656,0,404326326272,8589930496,12911763456,1048576
199,1764386619509,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,5,4.761904716491699,0,5,0,4.761904716491699,0,0,0,5,0,0,0,5,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,206122.6395263672,111923.25274658203,0,404326326272,8589930496,12907245568,1048576
199,1764386619709,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,4.761904716491699,0,206123.10388183594,111927.34411621094,0,404326326272,8589930496,12907245568,1048576
199,1764386619909,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,206123.69677734375,111931.60919189453,0,404326326272,8589930496,12907245568,1048576
199,1764386620109,1100,800,800,812,799,800,800,799,801,800,800,810,799,800,800,800,800,800,800,800,899,800,800,800,800,823,799,800,800,799,800,800,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,5,0,0,9.523809432983398,0,0,0,0,0,0,0,0,5,5,206124.20111083984,111935.73040771484,0,404326326272,8589930496,12905107456,1048576
