Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764361943136,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,14.705883026123047,13.51351261138916,76.31578826904297,13.51351261138916,15.384615898132324,12.820513725280762,13.1578950881958,13.1578950881958,10.810811042785645,10.526315689086914,12.820513725280762,10.810811042785645,18.91891860961914,13.1578950881958,13.1578950881958,13.1578950881958,15.384615898132324,13.1578950881958,10.810811042785645,10.526315689086914,10.810811042785645,10.526315689086914,10.526315689086914,21.052631378173828,10.526315689086914,12.820513725280762,15.789472579956055,18.421052932739258,17.948719024658203,13.51351261138916,8.108107566833496,13.51351261138916,145878.6615600586,208908.00354003906,0,404326326272,8589930496,12748361728,1048576
199,1764361943136,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,14.705883026123047,13.51351261138916,76.31578826904297,13.51351261138916,15.384615898132324,12.820513725280762,13.1578950881958,13.1578950881958,10.810811042785645,10.526315689086914,12.820513725280762,10.810811042785645,18.91891860961914,13.1578950881958,13.1578950881958,13.1578950881958,15.384615898132324,13.1578950881958,10.810811042785645,10.526315689086914,10.810811042785645,10.526315689086914,10.526315689086914,21.052631378173828,10.526315689086914,12.820513725280762,15.789472579956055,18.421052932739258,17.948719024658203,13.51351261138916,8.108107566833496,13.51351261138916,145878.6690673828,208908.02899169922,0,404326326272,8589930496,12748361728,1048576
199,1764361943336,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,20,45,0,15.000000953674316,0,0,15.000000953674316,0,0,0,5,0,5,10.526315689086914,9.523809432983398,5,0,15.000000953674316,10,5.263157844543457,9.523809432983398,0,26.3157901763916,0,0,5.263157844543457,0,0,0,18.18181800842285,0,0,145879.68634033203,208912.85333251953,0,404326326272,8589930496,12762705920,1048576
199,1764361943536,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,0,61.904762268066406,5,0,0,25,5,5,10,0,0,0,0,5,0,0,0,23.809524536132813,5.263157844543457,9.523809432983398,15.000000953674316,35,50,0,19.047618865966797,5,10,10.526315689086914,0,85,4.761904716491699,0,145880.71923828125,208918.3560180664,0,404326326272,8589930496,12788695040,1048576
199,1764361943737,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,0,0,95,9.523809432983398,30.000001907348633,0,0,45,5,20,0,90.47618865966797,10.526315689086914,0,0,0,0,15.789472579956055,4.761904716491699,0,0,9.523809432983398,0,0,10,14.285715103149414,0,0,0,63.15789031982422,0,15.000000953674316,145881.66302490234,208923.87469482422,0,404326326272,8589930496,12812042240,1048576
199,1764361943937,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,27.77777862548828,20,50,5,5,10,10.526315689086914,20,14.285715103149414,25,14.285715103149414,47.36842346191406,30.000001907348633,10,47.619049072265625,15.000000953674316,19.047618865966797,10.526315689086914,10,10.526315689086914,10,5.263157844543457,45,15.000000953674316,45,10.526315689086914,21.052631378173828,42.105262756347656,15.789472579956055,50,25,15.000000953674316,145882.96313476563,208929.64453125,0,404326326272,8589930496,12846411776,1048576
199,1764361944137,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,0,0,5,0,0,0,0,0,0,0,0,5,0,5,10,5.263157844543457,0,0,5.263157844543457,0,5.263157844543457,10,4.761904716491699,0,0,5,42.85714340209961,9.523809432983398,10.526315689086914,35,0,5,145883.89611816406,208934.6905517578,0,404326326272,8589930496,12852920320,1048576
199,1764361944337,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,0,0,5,0,0,0,0,0,0,0,0,5,0,5,10,5.263157844543457,0,0,5.263157844543457,0,5.263157844543457,10,4.761904716491699,0,0,5,42.85714340209961,9.523809432983398,10.526315689086914,35,0,5,145884.3451538086,208938.7647705078,0,404326326272,8589930496,12852920320,1048576
199,1764361944537,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,0,4.761904716491699,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,5,9.090909004211426,4.761904716491699,145884.919921875,208943.0454711914,0,404326326272,8589930496,12852920320,1048576
199,1764361944737,799,800,1100,841,800,800,898,800,802,800,1199,800,800,799,899,800,800,800,800,1100,879,800,800,799,897,800,800,900,800,799,800,800,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,0,5,0,145885.41217041016,208947.08795166016,0,404326326272,8589930496,12852920320,1048576
