Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764338017811,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,18.75,14.285715103149414,25,19.44444465637207,14.285715103149414,13.88888931274414,16.666667938232422,11.111111640930176,16.666667938232422,11.428571701049805,35.135135650634766,13.88888931274414,20,21.62162208557129,13.51351261138916,13.51351261138916,20,13.51351261138916,13.51351261138916,11.428571701049805,11.111111640930176,14.285715103149414,13.88888931274414,13.51351261138916,13.88888931274414,13.88888931274414,16.666667938232422,11.111111640930176,11.111111640930176,16.216215133666992,13.88888931274414,14.285715103149414,114371.12438964844,138517.49786376953,0,404326326272,8589930496,12609241088,1048576
199,1764338017811,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,18.75,14.285715103149414,25,19.44444465637207,14.285715103149414,13.88888931274414,16.666667938232422,11.111111640930176,16.666667938232422,11.428571701049805,35.135135650634766,13.88888931274414,20,21.62162208557129,13.51351261138916,13.51351261138916,20,13.51351261138916,13.51351261138916,11.428571701049805,11.111111640930176,14.285715103149414,13.88888931274414,13.51351261138916,13.88888931274414,13.88888931274414,16.666667938232422,11.111111640930176,11.111111640930176,16.216215133666992,13.88888931274414,14.285715103149414,114371.13153076172,138517.5228881836,0,404326326272,8589930496,12609241088,1048576
199,1764338018011,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.263157844543457,5,0,0,0,4.761904716491699,10.526315689086914,25,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,5,0,9.523809432983398,114372.05792236328,138522.32983398438,0,404326326272,8589930496,12618207232,1048576
199,1764338018212,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,0,0,0,4.761904716491699,4.761904716491699,0,5,0,5,14.285715103149414,15.000000953674316,4.761904716491699,4.761904716491699,0,5,0,0,0,0,4.761904716491699,0,40,0,0,9.523809432983398,0,0,0,5,0,5.263157844543457,0,114372.97021484375,138527.04107666016,0,404326326272,8589930496,12626972672,1048576
199,1764338018412,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.263157844543457,0,0,0,0,0,0,5,0,0,5,0,15.789472579956055,0,57.142860412597656,0,5,0,0,0,0,0,0,19.047618865966797,0,0,4.761904716491699,5,4.761904716491699,0,4.761904716491699,0,114373.84692382813,138531.8935546875,0,404326326272,8589930496,12630552576,1048576
199,1764338018612,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.555555820465088,4.761904716491699,10,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,5,0,4.761904716491699,4.761904716491699,0,0,0,10,5,9.090909004211426,114374.73645019531,138536.86584472656,0,404326326272,8589930496,12638519296,1048576
199,1764338018812,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,31.57894515991211,16.666667938232422,0,0,10,5.263157844543457,5,4.761904716491699,0,9.523809432983398,0,0,0,0,0,0,5,0,0,0,9.523809432983398,0,0,0,0,0,15.000000953674316,0,15.000000953674316,0,0,0,114375.6596069336,138541.6026611328,0,404326326272,8589930496,12648570880,1048576
199,1764338019012,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,11.111111640930176,0,4.761904716491699,0,0,4.761904716491699,10,0,14.285715103149414,10,0,0,31.57894515991211,0,0,14.285715103149414,5.263157844543457,0,0,4.761904716491699,10,0,0,0,0,0,0,0,0,0,0,0,114376.56817626953,138546.43914794922,0,404326326272,8589930496,12655521792,1048576
199,1764338019213,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,0,15.789472579956055,5.263157844543457,0,0,0,0,5,20,0,0,0,5,0,0,10,9.523809432983398,0,0,5,5,14.285715103149414,0,5,0,5,10.526315689086914,10,0,0,5,15.000000953674316,114377.52111816406,138551.30297851563,0,404326326272,8589930496,12665053184,1048576
199,1764338019413,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,10.526315689086914,19.047618865966797,5,5,0,4.761904716491699,0,0,5,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,61.904762268066406,5,5,10,0,0,114378.43603515625,138556.2667236328,0,404326326272,8589930496,12672790528,1048576
199,1764338019613,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,22.22222328186035,0,0,0,0,0,5.263157844543457,0,52.6315803527832,0,0,0,15.000000953674316,0,0,0,0,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,114379.38665771484,138561.23699951172,0,404326326272,8589930496,12679483392,1048576
199,1764338019813,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,22.22222328186035,0,0,0,0,0,5.263157844543457,0,52.6315803527832,0,0,0,15.000000953674316,0,0,0,0,0,0,0,0,5,0,10,0,0,5,0,0,0,0,0,114380.24353027344,138565.85583496094,0,404326326272,8589930496,12686417920,1048576
199,1764338020013,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.405405521392822,2.5,9.756096839904785,0,9.756096839904785,2.5641026496887207,7.317072868347168,34.14634323120117,0,0,4.878048419952393,0,0,0,0,4.878048419952393,0,7.692307949066162,0,2.5,0,2.5,5,0,0,0,0,2.5,2.4390242099761963,2.5,35,2.5,114381.09545898438,138570.5177001953,0,404326326272,8589930496,12687769600,1048576
199,1764338020213,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.555555820465088,5.263157844543457,5.263157844543457,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14.285715103149414,9.523809432983398,0,15.000000953674316,0,0,4.761904716491699,0,68.42105102539063,5,0,0,0,4.761904716491699,0,114381.98303222656,138575.16247558594,0,404326326272,8589930496,12689055744,1048576
199,1764338020413,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.263157844543457,0,4.761904716491699,0,0,0,5,5,0,0,0,0,0,0,0,5.263157844543457,5,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,0,114382.63098144531,138579.53747558594,0,404326326272,8589930496,12691881984,1048576
199,1764338020613,856,1211,2100,800,800,800,800,861,800,1130,1100,800,800,800,800,800,800,900,799,800,800,800,800,800,800,800,800,799,800,800,900,800,5.555555820465088,5,5,5,14.285715103149414,0,15.789472579956055,0,10,10,5,19.047618865966797,5,5,5,5.263157844543457,15.000000953674316,5,5,5,5.263157844543457,5.263157844543457,5.263157844543457,5,0,0,25,9.523809432983398,5,5,5,0,114383.54388427734,138584.17498779297,0,404326326272,8589930496,12691881984,1048576
