Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764273357,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764273358,50,,Aggregated,0.000000,0.000000,680,680,680,680,680,680,680,680,680,680,680,1,0,680.8588980020431,680.8588980020431,680.8588980020431,680.8588980020431,24557.0
1764273359,100,,Aggregated,0.000000,0.000000,1700,1800,1900,1900,1900,1900,1900,1900,1900,1900,1900,11,0,1700.0,1608.869408000332,680.8588980020431,1940.2804290002678,29673.0
1764273360,100,,Aggregated,0.000000,0.000000,2300,2500,2500,2500,2600,2700,2700,2700,2700,2700,2700,27,0,2300.0,2118.8944735924315,680.8588980020431,2706.8624239982455,34383.81481481482
1764273361,100,,Aggregated,3.000000,0.000000,2500,2700,2900,3100,3300,3800,3900,4000,4000,4000,4000,52,0,2500.0,2518.42036376918,680.8588980020431,3996.1335619991587,48814.0
1764273362,100,,Aggregated,9.000000,0.000000,2700,3100,3300,3500,3900,4100,4600,4800,4800,4800,4800,69,0,2700.0,2798.196297289879,680.8588980020431,4831.387050002377,53042.188405797104
1764273363,100,,Aggregated,11.000000,0.000000,2900,3300,3700,3900,4600,4700,4900,5300,5300,5300,5300,82,0,2900.0,3015.041492707474,680.8588980020431,5331.690309001715,59708.12195121951
1764273364,100,,Aggregated,13.200000,0.000000,2900,3400,3900,4100,4800,5500,6400,6600,6600,6600,6600,97,0,2900.0,3143.238723824943,680.8588980020431,6591.494887998124,65023.278350515466
1764273365,100,,Aggregated,13.166667,0.000000,3000,3600,4000,4400,5300,6400,7400,7800,7800,7800,7800,113,0,3000.0,3311.2689719382956,680.8588980020431,7839.435868998407,71512.3982300885
1764273366,100,,Aggregated,13.285714,0.000000,3100,3700,4300,4600,6000,7200,7800,8000,8700,8700,8700,134,0,3100.0,3465.4024658882577,680.8588980020431,8676.523412999813,78453.09701492537
1764273367,100,,Aggregated,13.625000,0.000000,3100,3600,4100,4600,6000,7200,8000,8600,8700,8700,8700,148,0,3100.0,3460.227177648843,680.8588980020431,8676.523412999813,77834.67567567568
1764273368,100,,Aggregated,14.111111,0.000000,3100,3800,4300,4600,6000,7200,8000,8700,9500,9500,9500,163,0,3100.0,3529.24433175476,680.8588980020431,9549.547431000974,80446.06748466258
1764273369,100,,Aggregated,14.700000,0.000000,3100,3700,4300,4600,6000,7300,8600,9500,11000,11000,11000,186,0,3100.0,3524.535032209805,654.5103280004696,10546.553855998354,85180.70967741935
1764273370,100,,Aggregated,15.900000,0.000000,3100,3800,4300,4600,6000,7400,8600,8700,11000,11000,11000,202,0,3100.0,3515.673867678266,654.5103280004696,10546.553855998354,87281.10396039604
1764273371,100,,Aggregated,17.200000,0.000000,3100,3800,4300,4600,6000,7400,8600,8700,11000,11000,11000,219,0,3100.0,3510.061723269438,654.5103280004696,10546.553855998354,87065.96347031964
1764273372,100,,Aggregated,17.100000,0.000000,3200,3900,4600,4800,6400,7600,8600,9500,13000,13000,13000,238,0,3200.0,3677.2064407101248,654.5103280004696,13132.731195000815,91341.52521008403
1764273373,100,,Aggregated,17.000000,0.000000,3100,3900,4500,4800,6300,7600,8600,9500,13000,13000,13000,263,0,3100.0,3602.731307406838,622.0778279966908,13132.731195000815,90664.85931558935
1764273374,100,,Aggregated,16.700000,0.000000,3100,3900,4500,4800,6100,7600,8600,9500,13000,13000,13000,275,0,3100.0,3554.8707756290846,622.0778279966908,13132.731195000815,90603.63272727272
1764273375,100,,Aggregated,17.700000,0.000000,3100,3900,4500,4800,6000,7400,8600,9500,13000,13000,13000,300,0,3100.0,3519.5596235766316,622.0778279966908,13132.731195000815,92319.45
1764273376,100,,Aggregated,17.700000,0.000000,3100,3900,4500,4800,6000,7400,8600,9000,13000,13000,13000,326,0,3100.0,3480.3809607882586,523.0845480000426,13132.731195000815,92099.87423312884
1764273377,100,,Aggregated,18.700000,0.000000,3100,3900,4500,4800,6000,7400,8600,9500,13000,13000,13000,345,0,3100.0,3463.859914026008,523.0845480000426,13132.731195000815,96420.31884057971
1764273378,100,,Aggregated,18.900000,0.000000,3100,3900,4500,4800,5900,7300,8600,9500,13000,13000,13000,362,0,3100.0,3430.4930788673214,523.0845480000426,13132.731195000815,96742.54143646409
1764273379,100,,Aggregated,19.000000,0.000000,3000,3900,4400,4700,5900,7200,8600,9500,13000,13000,13000,381,0,3000.0,3379.957769328009,354.5761719979055,13132.731195000815,96219.8188976378
1764273380,100,,Aggregated,19.600000,0.000000,3000,3900,4400,4700,5800,7200,8000,9000,13000,13000,13000,404,1,3000.0,3356.3136991806095,354.5761719979055,13132.731195000815,94596.05693069307
1764273381,100,,Aggregated,19.800000,0.000000,3000,3900,4500,4800,5900,7200,8000,9000,13000,13000,13000,416,1,3000.0,3365.02944016819,354.5761719979055,13132.731195000815,94875.47115384616
1764273382,100,,Aggregated,20.100000,0.100000,2900,3900,4400,4800,6000,7000,8000,9000,13000,13000,13000,442,1,2900.0,3348.4463686764175,354.5761719979055,13132.731195000815,94801.6742081448
