Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764288620920,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,17.647058486938477,11.111111640930176,13.51351261138916,13.51351261138916,10.810811042785645,16.666667938232422,8.333333969116211,16.666667938232422,10.810811042785645,13.51351261138916,11.111111640930176,22.22222328186035,19.44444465637207,8.333333969116211,13.88888931274414,11.111111640930176,10.810811042785645,8.571429252624512,8.333333969116211,13.51351261138916,54.05405044555664,5.555555820465088,11.111111640930176,11.428571701049805,10.810811042785645,25.71428680419922,10.810811042785645,13.88888931274414,10.810811042785645,8.333333969116211,13.88888931274414,21.62162208557129,223503.79443359375,253010.54565429688,0,404326326272,8589930496,11721973760,1048576
199,1764288620920,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,17.647058486938477,11.111111640930176,13.51351261138916,13.51351261138916,10.810811042785645,16.666667938232422,8.333333969116211,16.666667938232422,10.810811042785645,13.51351261138916,11.111111640930176,22.22222328186035,19.44444465637207,8.333333969116211,13.88888931274414,11.111111640930176,10.810811042785645,8.571429252624512,8.333333969116211,13.51351261138916,54.05405044555664,5.555555820465088,11.111111640930176,11.428571701049805,10.810811042785645,25.71428680419922,10.810811042785645,13.88888931274414,10.810811042785645,8.333333969116211,13.88888931274414,21.62162208557129,223503.8002319336,253010.56970214844,0,404326326272,8589930496,11721973760,1048576
199,1764288621120,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,15.789472579956055,10.526315689086914,5,5,0,5,13.636363983154297,9.523809432983398,0,4.761904716491699,0,0,15.000000953674316,0,5,5,0,9.523809432983398,4.761904716491699,4.761904716491699,33.333335876464844,0,4.761904716491699,4.761904716491699,0,9.523809432983398,0,0,4.761904716491699,4.761904716491699,5,10,223504.6953125,253015.29748535156,0,404326326272,8589930496,11730612224,1048576
199,1764288621320,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,15.789472579956055,10.526315689086914,5,5,0,5,13.636363983154297,9.523809432983398,0,4.761904716491699,0,0,15.000000953674316,0,5,5,0,9.523809432983398,4.761904716491699,4.761904716491699,33.333335876464844,0,4.761904716491699,4.761904716491699,0,9.523809432983398,0,0,4.761904716491699,4.761904716491699,5,10,223505.48138427734,253019.88354492188,0,404326326272,8589930496,11737026560,1048576
199,1764288621521,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,2.777777910232544,0,2.4390242099761963,5.128205299377441,2.5,48.780487060546875,0,2.5,0,0,0,0,0,2.4390242099761963,0,0,4.878048419952393,2.5,0,0,0,2.4390242099761963,0,4.878048419952393,0,35,2.5,0,0,0,12.195121765136719,0,223506.31903076172,253024.48315429688,0,404326326272,8589930496,11739090944,1048576
199,1764288621721,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,0,0,0,14.285715103149414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.95238494873047,0,0,0,0,0,0,0,0,0,0,4.761904716491699,5,0,223507.08764648438,253029.03094482422,0,404326326272,8589930496,11741114368,1048576
199,1764288621921,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,5.555555820465088,14.285715103149414,0,0,15.000000953674316,5,10,10.526315689086914,0,0,0,0,10.526315689086914,0,4.761904716491699,5,0,21.052631378173828,0,4.761904716491699,21.052631378173828,0,0,0,0,0,0,4.761904716491699,5,0,5.263157844543457,14.285715103149414,223507.97143554688,253033.63415527344,0,404326326272,8589930496,11750100992,1048576
199,1764288622121,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,10.526315689086914,0,5,0,0,0,10,15.000000953674316,0,0,10.526315689086914,14.285715103149414,4.761904716491699,4.761904716491699,0,5,10,14.285715103149414,0,22.22222328186035,0,5,0,5,14.285715103149414,0,9.523809432983398,0,0,0,0,0,223508.84729003906,253038.36102294922,0,404326326272,8589930496,11759353856,1048576
199,1764288622321,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,223509.49560546875,253042.82415771484,0,404326326272,8589930496,11760095232,1048576
199,1764288622521,799,1200,899,2100,1051,1100,929,825,800,1100,940,1100,1146,1099,1187,1200,800,1101,1198,899,2099,1048,1099,800,899,1079,900,900,958,799,1099,1196,9.523809432983398,0,0,0,0,4.761904716491699,0,5,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,9.090909004211426,223509.9608154297,253046.97106933594,0,404326326272,8589930496,11760095232,1048576
