Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764348918,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764348919,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764348920,100,,Aggregated,0.000000,0.000000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,1,0,1975.2763980068266,1975.2763980068266,1975.2763980068266,1975.2763980068266,30256.0
1764348921,100,,Aggregated,0.000000,0.000000,2600,2600,2900,2900,2900,2900,2900,2900,2900,2900,2900,4,0,2400.0,2480.072253249091,1975.2763980068266,2949.0761289926013,27676.25
1764348922,100,,Aggregated,0.000000,0.000000,3100,3200,3500,3500,3800,3900,3900,3900,3900,3900,3900,11,0,3100.0,2982.772800636171,1975.2763980068266,3883.825612007058,41897.181818181816
1764348923,100,,Aggregated,0.000000,0.000000,3100,3500,3800,3900,4100,4500,4500,4500,4500,4500,4500,13,0,3100.0,3188.570110999325,1975.2763980068266,4512.405721994583,37188.53846153846
1764348924,100,,Aggregated,2.250000,0.000000,3500,3900,4500,4500,5700,5800,5800,5800,5800,5800,5800,16,0,3200.0,3628.3398649366063,1975.2763980068266,5778.353902001982,42702.8125
1764348925,100,,Aggregated,2.600000,0.000000,3800,4100,5100,5700,6000,6800,6800,6800,6800,6800,6800,18,0,3500.0,3936.571604277156,1975.2763980068266,6783.675525002764,42275.38888888889
1764348926,100,,Aggregated,2.600000,0.000000,3800,4500,5700,5800,6800,7300,7300,7300,7300,7300,7300,19,0,3800.0,4114.025532473246,1975.2763980068266,7308.1962400028715,43872.78947368421
1764348927,100,,Aggregated,2.428571,0.000000,3900,5100,5800,6000,7300,7700,8900,8900,8900,8900,8900,21,0,3900.0,4512.87380590414,1975.2763980068266,8886.674558991217,45708.19047619047
1764348928,100,,Aggregated,2.375000,0.000000,4500,5800,7300,7700,8800,8900,9300,9300,9300,9300,9300,24,0,4100.0,5068.845279540862,1975.2763980068266,9311.489572995924,49459.166666666664
1764348929,100,,Aggregated,2.111111,0.000000,6800,9300,9700,10000,11000,11000,11000,11000,11000,11000,11000,35,0,6800.0,6674.487819685601,1975.2763980068266,10981.4277930127,59146.31428571429
1764348930,100,,Aggregated,2.200000,0.000000,9300,10000,11000,11000,12000,12000,12000,12000,12000,12000,12000,46,0,8900.0,7801.437690000254,1975.2763980068266,11956.885517996852,67329.5
1764348931,100,,Aggregated,2.800000,0.000000,9900,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,54,0,9700.0,8480.8721078155,1975.2763980068266,12937.307269006851,73933.31481481482
1764348932,100,,Aggregated,3.800000,0.000000,10000,11000,12000,12000,13000,13000,13000,13000,13000,13000,13000,58,0,10000.0,8808.511260345706,1975.2763980068266,13485.414798007696,79983.56896551725
1764348933,100,,Aggregated,4.400000,0.000000,10000,12000,12000,12000,13000,13000,15000,15000,15000,15000,15000,62,1,10000.0,8998.176985178068,1975.2763980068266,14781.417334990692,77949.2741935484
1764348934,100,,Aggregated,4.800000,0.000000,11000,12000,13000,13000,14000,15000,15000,16000,16000,16000,16000,68,1,10000.0,9372.589631794921,1975.2763980068266,15882.914728004835,83056.30882352941
1764348935,100,,Aggregated,4.600000,0.000000,11000,12000,13000,13000,14000,15000,16000,16000,16000,16000,16000,75,1,11000.0,9571.626737480401,1975.2763980068266,15882.914728004835,84977.66666666667
1764348936,100,,Aggregated,5.300000,0.100000,11000,12000,13000,13000,16000,17000,18000,18000,18000,18000,18000,84,1,11000.0,10129.950048155435,1975.2763980068266,18002.026898000622,82043.57142857143
1764348937,100,,Aggregated,5.500000,0.100000,11000,12000,13000,14000,17000,18000,18000,18000,18000,18000,18000,90,1,11000.0,10499.688244689281,1975.2763980068266,18002.026898000622,83319.55555555556
1764348938,100,,Aggregated,6.200000,0.100000,11000,13000,14000,15000,17000,18000,19000,19000,19000,19000,19000,98,2,11000.0,10652.954784326781,1975.2763980068266,18797.97113999666,85549.75510204081
1764348939,100,,Aggregated,7.000000,0.100000,11000,13000,14000,16000,18000,19000,19000,20000,20000,20000,20000,104,2,11000.0,10873.50399486548,1975.2763980068266,20126.62207199901,84117.38461538461
1764348940,100,,Aggregated,7.300000,0.200000,11000,13000,15000,16000,18000,19000,20000,20000,20000,20000,20000,111,2,11000.0,11027.227650991188,1975.2763980068266,20126.62207199901,84339.36936936936
1764348941,100,,Aggregated,7.400000,0.200000,11000,13000,15000,16000,18000,19000,20000,20000,22000,22000,22000,113,2,11000.0,11061.346033911672,1975.2763980068266,21641.262416000245,85305.93805309734
1764348942,100,,Aggregated,7.200000,0.200000,11000,13000,15000,16000,19000,20000,23000,23000,23000,23000,23000,118,3,11000.0,11287.38766066127,1975.2763980068266,22896.845358001883,83985.87288135593
1764348943,100,,Aggregated,6.500000,0.200000,12000,13000,16000,17000,19000,22000,23000,24000,24000,24000,24000,124,4,11000.0,11587.058154516502,1975.2763980068266,23800.958503998118,84181.99193548386
1764348944,100,,Aggregated,5.800000,0.200000,12000,13000,16000,17000,19000,22000,23000,24000,24000,24000,24000,126,4,12000.0,11595.015032659123,1975.2763980068266,23800.958503998118,84320.38888888889
1764348945,100,,Aggregated,6.200000,0.300000,12000,13000,16000,17000,19000,22000,23000,24000,24000,24000,24000,128,4,12000.0,11558.777861500403,1975.2763980068266,23800.958503998118,86784.953125
1764348946,100,,Aggregated,5.800000,0.300000,12000,14000,16000,17000,20000,23000,24000,26000,27000,27000,27000,135,4,12000.0,11910.439059511365,1975.2763980068266,26990.875634990516,86286.82962962963
1764348947,100,,Aggregated,5.500000,0.300000,12000,14000,16000,17000,20000,23000,27000,27000,27000,27000,27000,143,4,12000.0,12184.14070855963,1975.2763980068266,27450.70232100261,88152.13286713287
1764348948,100,,Aggregated,5.100000,0.300000,12000,15000,16000,18000,22000,24000,27000,27000,27000,27000,27000,150,4,12000.0,12502.933587806863,1975.2763980068266,27450.70232100261,89822.03333333334
1764348949,100,,Aggregated,5.000000,0.300000,12000,14000,16000,18000,21000,24000,26000,27000,27000,27000,27000,154,4,12000.0,12501.683987156159,1975.2763980068266,27450.70232100261,90156.24025974025
1764348950,100,,Aggregated,5.000000,0.300000,12000,15000,17000,18000,22000,24000,27000,27000,30000,30000,30000,162,4,12000.0,12738.98580633986,1975.2763980068266,30096.387069002958,90973.28395061729
1764348951,100,,Aggregated,5.100000,0.200000,12000,15000,16000,18000,22000,24000,27000,27000,30000,30000,30000,167,5,12000.0,12705.028322311751,1975.2763980068266,30096.387069002958,89924.22155688623
1764348952,100,,Aggregated,5.100000,0.200000,12000,15000,17000,18000,21000,24000,27000,27000,30000,30000,30000,172,5,12000.0,12810.377200366593,1975.2763980068266,30096.387069002958,91502.45930232559
1764348953,100,,Aggregated,5.100000,0.200000,12000,15000,17000,18000,21000,24000,27000,27000,30000,30000,30000,179,6,12000.0,12797.444906961204,1975.2763980068266,30096.387069002958,91520.58100558659
1764348954,100,,Aggregated,5.700000,0.300000,12000,16000,17000,18000,21000,24000,27000,27000,30000,30000,30000,185,6,12000.0,12920.243776389372,1975.2763980068266,30096.387069002958,93768.35135135135
1764348955,100,,Aggregated,5.700000,0.300000,12000,16000,17000,18000,21000,24000,27000,27000,30000,30000,30000,191,6,12000.0,13072.499207707058,1975.2763980068266,30096.387069002958,92222.35078534031
1764348956,100,,Aggregated,5.900000,0.200000,13000,16000,17000,18000,21000,24000,27000,28000,30000,30000,30000,197,6,13000.0,13153.966278670174,1975.2763980068266,30096.387069002958,94755.65989847716
1764348957,100,,Aggregated,5.900000,0.200000,13000,16000,17000,18000,21000,24000,27000,28000,30000,30000,30000,198,6,13000.0,13159.830318040526,1975.2763980068266,30096.387069002958,94360.67676767676
1764348958,100,,Aggregated,6.300000,0.200000,13000,16000,18000,19000,21000,24000,27000,28000,30000,30000,30000,203,6,13000.0,13325.676349867179,1975.2763980068266,30096.387069002958,94330.8078817734
1764348959,100,,Aggregated,5.900000,0.200000,13000,16000,17000,19000,21000,24000,27000,28000,30000,30000,30000,209,6,13000.0,13332.278102741755,1975.2763980068266,30096.387069002958,93875.59330143541
1764348960,100,,Aggregated,5.700000,0.200000,13000,16000,18000,19000,21000,24000,27000,28000,30000,30000,30000,213,6,13000.0,13402.724685342731,1975.2763980068266,30096.387069002958,93236.95774647887
1764348961,100,,Aggregated,5.500000,0.200000,13000,16000,18000,19000,21000,24000,27000,28000,30000,30000,30000,221,7,13000.0,13389.674117597326,1975.2763980068266,30096.387069002958,92514.88687782806
1764348962,100,,Aggregated,5.000000,0.200000,13000,16000,18000,19000,21000,24000,27000,28000,30000,30000,30000,226,7,13000.0,13337.814656199203,1975.2763980068266,30096.387069002958,93286.77433628318
1764348963,100,,Aggregated,5.300000,0.300000,13000,16000,18000,19000,22000,25000,27000,28000,30000,30000,30000,236,7,13000.0,13484.003026974664,1975.2763980068266,30096.387069002958,93404.13983050847
1764348964,100,,Aggregated,5.100000,0.200000,13000,16000,18000,19000,21000,24000,27000,28000,30000,30000,30000,244,7,13000.0,13523.392900602512,1975.2763980068266,30096.387069002958,95345.04098360655
1764348965,100,,Aggregated,5.100000,0.100000,13000,16000,18000,19000,22000,25000,27000,29000,30000,30000,30000,253,8,13000.0,13633.166737023816,1975.2763980068266,30096.387069002958,95754.50592885376
1764348966,100,,Aggregated,5.800000,0.100000,13000,16000,18000,19000,23000,25000,27000,29000,30000,30000,30000,258,8,13000.0,13721.722631860535,1975.2763980068266,30096.387069002958,95534.85271317829
1764348967,100,,Aggregated,6.100000,0.200000,13000,16000,18000,20000,23000,25000,28000,29000,30000,30000,30000,265,8,13000.0,13873.843762015033,1975.2763980068266,30096.387069002958,95260.95471698113
1764348968,100,,Aggregated,6.200000,0.200000,13000,16000,18000,19000,23000,25000,28000,29000,30000,30000,30000,272,9,13000.0,13846.21724153305,1975.2763980068266,30096.387069002958,94532.19117647059
1764348969,100,,Aggregated,6.100000,0.200000,13000,16000,18000,19000,23000,26000,28000,29000,30000,30000,30000,278,9,13000.0,13836.160003985682,1975.2763980068266,30096.387069002958,95123.3309352518
1764348970,100,,Aggregated,6.300000,0.200000,13000,16000,18000,19000,23000,25000,28000,29000,30000,30000,30000,284,9,13000.0,13838.13776708454,1975.2763980068266,30096.387069002958,93541.7852112676
1764348971,100,,Aggregated,6.700000,0.300000,13000,16000,18000,19000,23000,26000,29000,29000,30000,30000,30000,288,9,13000.0,13885.33931252783,1975.2763980068266,30096.387069002958,93667.16319444444
1764348972,100,,Aggregated,7.000000,0.300000,13000,16000,18000,19000,23000,26000,29000,29000,30000,30000,30000,294,9,13000.0,13847.669526544252,1975.2763980068266,30096.387069002958,93596.06802721089
1764348973,100,,Aggregated,7.100000,0.200000,13000,16000,18000,19000,23000,25000,28000,29000,30000,30000,30000,302,9,13000.0,13892.462108026644,1975.2763980068266,30096.387069002958,93977.38410596027
1764348974,100,,Aggregated,6.900000,0.200000,13000,16000,18000,19000,23000,25000,28000,29000,30000,30000,30000,310,9,13000.0,13944.042943890501,1975.2763980068266,30096.387069002958,93457.17741935483
1764348975,100,,Aggregated,6.700000,0.200000,13000,16000,18000,19000,23000,25000,28000,29000,30000,30000,30000,314,10,13000.0,13937.359734162572,1975.2763980068266,30096.387069002958,92925.79299363057
1764348976,100,,Aggregated,6.700000,0.200000,13000,16000,18000,20000,23000,25000,28000,29000,30000,30000,30000,316,10,13000.0,13989.151093845046,1975.2763980068266,30096.387069002958,92485.39556962025
1764348977,100,,Aggregated,6.100000,0.100000,13000,16000,18000,20000,23000,25000,28000,29000,30000,30000,30000,322,10,13000.0,14023.037989879002,1975.2763980068266,30096.387069002958,92528.29813664596
1764348978,100,,Aggregated,5.900000,0.200000,13000,16000,18000,19000,23000,25000,28000,29000,30000,30000,30000,331,10,13000.0,13959.317975951708,1975.2763980068266,30096.387069002958,91727.96072507552
