Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764311115904,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,12.121212005615234,9.090909004211426,8.823529243469238,11.764705657958984,11.428571701049805,11.428571701049805,11.428571701049805,11.428571701049805,13.88888931274414,8.823529243469238,8.823529243469238,8.823529243469238,14.285715103149414,11.428571701049805,14.285715103149414,11.764705657958984,8.823529243469238,11.428571701049805,11.764705657958984,8.571429252624512,11.428571701049805,8.823529243469238,14.285715103149414,20.58823585510254,11.764705657958984,11.428571701049805,11.764705657958984,82.35294342041016,14.285715103149414,14.285715103149414,11.764705657958984,11.764705657958984,260442.05236816406,61753.381896972656,0,404326326272,8589930496,11631886336,1048576
200,1764311115904,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,12.121212005615234,9.090909004211426,8.823529243469238,11.764705657958984,11.428571701049805,11.428571701049805,11.428571701049805,11.428571701049805,13.88888931274414,8.823529243469238,8.823529243469238,8.823529243469238,14.285715103149414,11.428571701049805,14.285715103149414,11.764705657958984,8.823529243469238,11.428571701049805,11.764705657958984,8.571429252624512,11.428571701049805,8.823529243469238,14.285715103149414,20.58823585510254,11.764705657958984,11.428571701049805,11.764705657958984,82.35294342041016,14.285715103149414,14.285715103149414,11.764705657958984,11.764705657958984,260442.05236816406,61753.381896972656,0,404326326272,8589930496,11631886336,1048576
200,1764311116104,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,9.523809432983398,0,0,15.000000953674316,0,5,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,60.000003814697266,0,0,15.000000953674316,5,0,0,0,260442.9331665039,61758.0380859375,0,404326326272,8589930496,11639099392,1048576
199,1764311116304,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,10,0,0,0,0,0,0,0,0,0,0,0,10,33.333335876464844,0,0,5,4.761904716491699,0,0,5,0,0,0,0,0,50,0,0,5,0,0,260443.77758789063,61762.91357421875,0,404326326272,8589930496,11647614976,1048576
199,1764311116504,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,5,0,0,5,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,5,5.263157844543457,0,0,4.761904716491699,0,0,75,5,0,5,0,0,260444.6869506836,61767.785095214844,0,404326326272,8589930496,11647590400,1048576
199,1764311116705,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5.263157844543457,0,4.761904716491699,0,0,0,0,0,0,0,0,9.090909004211426,5,0,0,80.95238494873047,0,0,0,5,10,5,0,0,0,0,0,0,0,5,5,4.761904716491699,260445.53125,61772.617919921875,0,404326326272,8589930496,11650068480,1048576
199,1764311116905,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,9.523809432983398,5,0,0,5,0,4.761904716491699,4.761904716491699,0,4.761904716491699,0,5,0,9.523809432983398,5.263157844543457,5.263157844543457,5.263157844543457,0,0,5,0,4.761904716491699,5,0,0,4.761904716491699,5,10,5.263157844543457,260446.23138427734,61776.94714355469,0,404326326272,8589930496,11651211264,1048576
199,1764311117105,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,10,5,5,5,5,9.523809432983398,5,0,10,5,0,0,0,4.761904716491699,5,0,0,5,9.523809432983398,5,5,5,0,5,0,5,5,4.761904716491699,5.263157844543457,5,5,5,260446.853515625,61781.10070800781,0,404326326272,8589930496,11649495040,1048576
199,1764311117305,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,0,0,0,0,0,0,0,0,0,0,0,5.263157844543457,0,0,260447.38134765625,61785.283142089844,0,404326326272,8589930496,11649495040,1048576
199,1764311117505,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5.263157844543457,4.761904716491699,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,5,0,0,5,4.761904716491699,0,0,260447.85833740234,61789.423095703125,0,404326326272,8589930496,11649495040,1048576
199,1764311117705,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260448.26287841797,61793.456604003906,0,404326326272,8589930496,11649495040,1048576
199,1764311117905,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4.761904716491699,5,0,0,0,5,0,0,0,0,4.761904716491699,260448.69592285156,61797.476013183594,0,404326326272,8589930496,11649495040,1048576
199,1764311118105,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,0,5,5,5,0,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,9.090909004211426,0,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,260449.24041748047,61801.63116455078,0,404326326272,8589930496,11647430656,1048576
199,1764311118306,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,260449.7120361328,61805.70037841797,0,404326326272,8589930496,11647172608,1048576
199,1764311118506,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,260450.2212524414,61809.82092285156,0,404326326272,8589930496,11647172608,1048576
199,1764311118706,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,0,0,0,9.523809432983398,0,0,0,0,0,0,0,0,0,5,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,260450.68231201172,61813.869140625,0,404326326272,8589930496,11647172608,1048576
199,1764311118906,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,15.000000953674316,0,0,0,0,0,0,26.3157901763916,0,0,10,0,0,0,0,0,0,0,260451.41400146484,61818.27185058594,0,404326326272,8589930496,11649236992,1048576
199,1764311119106,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5.263157844543457,10.526315689086914,0,0,10,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,5,4.761904716491699,5,42.85714340209961,5,0,0,0,15.000000953674316,0,0,9.523809432983398,0,0,260452.30194091797,61822.902587890625,0,404326326272,8589930496,11654905856,1048576
199,1764311119306,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,5.555555820465088,4.761904716491699,0,30.000001907348633,5,5,0,0,4.761904716491699,10,0,5.263157844543457,4.761904716491699,0,0,19.047618865966797,4.761904716491699,0,0,0,0,0,0,0,0,9.523809432983398,30.000001907348633,0,4.761904716491699,5,0,0,260453.2354736328,61827.62322998047,0,404326326272,8589930496,11659292672,1048576
199,1764311119506,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,5,20,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,9.523809432983398,9.523809432983398,0,0,0,0,0,0,5,0,0,0,0,9.523809432983398,0,260453.9102783203,61831.967712402344,0,404326326272,8589930496,11658215424,1048576
199,1764311119706,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260454.40032958984,61835.98425292969,0,404326326272,8589930496,11658215424,1048576
199,1764311119907,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,4.761904716491699,5,0,4.761904716491699,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,5,0,0,0,0,0,260455.02990722656,61840.309326171875,0,404326326272,8589930496,11656835072,1048576
199,1764311120107,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,10,0,5,0,0,0,0,10,0,0,0,0,0,0,5,0,0,5,0,9.523809432983398,0,0,0,0,0,0,5,10,5,0,5,5,260455.7525024414,61844.71905517578,0,404326326272,8589930496,11643936768,1048576
199,1764311120307,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,0,0,0,5,0,9.523809432983398,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,0,9.523809432983398,4.761904716491699,0,10,0,0,0,0,0,0,260456.35693359375,61848.95812988281,0,404326326272,8589930496,11643936768,1048576
199,1764311120507,799,800,900,800,800,799,799,799,800,799,929,800,1099,800,800,826,800,799,800,897,804,800,799,800,799,799,799,799,872,799,800,803,0,0,0,0,4.761904716491699,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,10,0,5,4.761904716491699,0,4.761904716491699,5,0,4.761904716491699,0,0,260456.9356689453,61853.195251464844,0,404326326272,8589930496,11644182528,1048576
