Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764346735630,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,18.18181800842285,48.57143020629883,13.88888931274414,11.111111640930176,8.571429252624512,13.88888931274414,16.666667938232422,13.88888931274414,11.428571701049805,11.111111640930176,16.666667938232422,13.88888931274414,13.88888931274414,13.88888931274414,17.142858505249023,8.571429252624512,11.428571701049805,8.823529243469238,11.111111640930176,11.428571701049805,16.666667938232422,30.55555534362793,11.428571701049805,11.428571701049805,11.428571701049805,8.571429252624512,16.666667938232422,13.88888931274414,11.428571701049805,14.705883026123047,11.428571701049805,13.88888931274414,221835.20538330078,27004.98663330078,0,404326326272,8589930496,11841486848,1048576
199,1764346735630,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,18.18181800842285,48.57143020629883,13.88888931274414,11.111111640930176,8.571429252624512,13.88888931274414,16.666667938232422,13.88888931274414,11.428571701049805,11.111111640930176,16.666667938232422,13.88888931274414,13.88888931274414,13.88888931274414,17.142858505249023,8.571429252624512,11.428571701049805,8.823529243469238,11.111111640930176,11.428571701049805,16.666667938232422,30.55555534362793,11.428571701049805,11.428571701049805,11.428571701049805,8.571429252624512,16.666667938232422,13.88888931274414,11.428571701049805,14.705883026123047,11.428571701049805,13.88888931274414,221835.212890625,27005.011169433594,0,404326326272,8589930496,11841486848,1048576
199,1764346735830,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,5.555555820465088,5,15.789472579956055,0,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,0,0,5,9.523809432983398,35,5,18.18181800842285,0,0,15.000000953674316,0,0,4.761904716491699,0,0,0,221836.09375,27009.63592529297,0,404326326272,8589930496,11847413760,1048576
199,1764346736031,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,65,5.263157844543457,4.761904716491699,0,0,0,0,5,0,15.000000953674316,0,0,0,4.761904716491699,4.761904716491699,0,0,9.090909004211426,9.523809432983398,0,0,0,0,0,0,5,0,0,0,4.761904716491699,5,0,221836.8878173828,27014.459106445313,0,404326326272,8589930496,11851251712,1048576
199,1764346736231,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,5.555555820465088,30.000001907348633,0,5,0,0,0,5,0,36.842105865478516,0,0,5,0,0,15.000000953674316,5,0,10.526315689086914,0,0,4.761904716491699,0,0,5.263157844543457,0,0,4.761904716491699,5,0,0,10,221837.76007080078,27019.340454101563,0,404326326272,8589930496,11856744448,1048576
199,1764346736431,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,0,0,0,5,0,0,0,0,0,23.809524536132813,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,4.761904716491699,0,0,0,0,0,221838.4696044922,27023.84942626953,0,404326326272,8589930496,11859783680,1048576
199,1764346736631,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,0,0,0,0,0,0,0,0,0,0,0,9.523809432983398,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,221838.9676513672,27027.99249267578,0,404326326272,8589930496,11859779584,1048576
199,1764346736831,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,5,5,0,0,0,0,0,5,0,0,221839.4814453125,27032.135986328125,0,404326326272,8589930496,11859779584,1048576
199,1764346737031,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,5,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,221839.9334716797,27036.250610351563,0,404326326272,8589930496,11859660800,1048576
199,1764346737232,799,799,800,800,800,799,1157,800,803,800,799,799,799,799,800,800,799,800,802,800,800,799,800,800,800,800,800,800,800,800,800,799,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9.523809432983398,0,0,0,0,5,9.523809432983398,0,0,0,4.761904716491699,0,0,221840.3890991211,27040.296752929688,0,404326326272,8589930496,11858698240,1048576
