Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764316234,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316235,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316236,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316237,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316238,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316239,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316240,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764316241,100,,Aggregated,0.000000,0.000000,6800,6800,6800,6900,6900,6900,6900,6900,6900,6900,6900,5,0,6800.0,6601.124441603315,6138.094281996018,6894.191857005353,14057.2
1764316242,100,,Aggregated,0.000000,0.000000,7500,7600,7900,7900,7900,7900,7900,7900,7900,7900,7900,12,0,7000.0,7216.043350503848,6138.094281996018,7909.712436012342,25103.25
1764316243,100,,Aggregated,0.000000,0.000000,7900,8300,8500,8500,8600,8800,8800,8800,8800,8800,8800,21,0,7900.0,7753.165194048224,6138.094281996018,8811.475702997996,58726.333333333336
1764316244,100,,Aggregated,0.750000,0.000000,8500,8800,9100,9200,9500,9900,10000,10000,10000,10000,10000,35,0,8500.0,8334.678783772064,6138.094281996018,9986.579757998697,88266.65714285715
1764316245,100,,Aggregated,1.333333,0.000000,9100,9400,9800,9900,10000,11000,11000,11000,11000,11000,11000,48,0,8800.0,8828.47583947993,6138.094281996018,10962.454809006886,90489.95833333333
1764316246,100,,Aggregated,2.100000,0.000000,9300,9900,10000,11000,11000,12000,12000,12000,12000,12000,12000,59,0,9300.0,9279.674456763856,6138.094281996018,11986.266223000712,107805.05084745762
1764316247,100,,Aggregated,3.500000,0.000000,9500,10000,11000,11000,12000,12000,13000,13000,13000,13000,13000,67,0,9500.0,9588.000912792024,6138.094281996018,12569.17095198878,113335.50746268657
