Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764335831139,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,17.142858505249023,16.216215133666992,10.810811042785645,23.076923370361328,21.052631378173828,13.1578950881958,10.526315689086914,15.789472579956055,10.526315689086914,17.948719024658203,15.789472579956055,17.948719024658203,20.512821197509766,21.052631378173828,15.384615898132324,18.421052932739258,15.789472579956055,12.820513725280762,16.216215133666992,13.1578950881958,13.1578950881958,13.51351261138916,15.789472579956055,17.5,60.52631759643555,13.1578950881958,10.526315689086914,12.820513725280762,15.789472579956055,13.51351261138916,15.789472579956055,17.948719024658203,83622.93487548828,24898.04949951172,0,404326326272,8589930496,12014456832,1048576
199,1764335831139,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,17.142858505249023,16.216215133666992,10.810811042785645,23.076923370361328,21.052631378173828,13.1578950881958,10.526315689086914,15.789472579956055,10.526315689086914,17.948719024658203,15.789472579956055,17.948719024658203,20.512821197509766,21.052631378173828,15.384615898132324,18.421052932739258,15.789472579956055,12.820513725280762,16.216215133666992,13.1578950881958,13.1578950881958,13.51351261138916,15.789472579956055,17.5,60.52631759643555,13.1578950881958,10.526315689086914,12.820513725280762,15.789472579956055,13.51351261138916,15.789472579956055,17.948719024658203,83622.93487548828,24898.04949951172,0,404326326272,8589930496,12014456832,1048576
199,1764335831340,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,16.666667938232422,9.523809432983398,5,10.526315689086914,5,0,4.761904716491699,5,0,10,0,0,60.000003814697266,14.285715103149414,57.894737243652344,0,55,5,0,55,14.285715103149414,0,10,15.789472579956055,5,47.36842346191406,4.761904716491699,0,10,45,14.285715103149414,23.809524536132813,83623.96319580078,24903.845703125,0,404326326272,8589930496,12008337408,1048576
199,1764335831540,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,0,0,5,5.263157844543457,5,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,9.523809432983398,0,5,4.761904716491699,5,9.523809432983398,0,5,0,0,83624.6806640625,24908.314819335938,0,404326326272,8589930496,12009578496,1048576
199,1764335831740,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,83625.10583496094,24912.312255859375,0,404326326272,8589930496,12009578496,1048576
199,1764335831940,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,83625.54321289063,24916.369567871094,0,404326326272,8589930496,12009578496,1048576
199,1764335832140,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,0,0,5,0,5,0,0,4.761904716491699,5,9.523809432983398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,83626.06219482422,24920.566040039063,0,404326326272,8589930496,12008800256,1048576
199,1764335832340,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,5,0,0,0,4.761904716491699,0,0,0,0,0,0,4.761904716491699,9.523809432983398,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,0,0,83626.45141601563,24924.551208496094,0,404326326272,8589930496,12008783872,1048576
199,1764335832541,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83626.9584350586,24928.70098876953,0,404326326272,8589930496,12008525824,1048576
199,1764335832741,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,10,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4.761904716491699,0,0,0,0,0,40,0,0,0,0,0,5.263157844543457,4.761904716491699,83627.60510253906,24933.026428222656,0,404326326272,8589930496,12008521728,1048576
199,1764335832941,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,5.555555820465088,5,0,0,0,5,9.523809432983398,5,0,5,0,0,0,5,0,9.523809432983398,5,4.761904716491699,0,5,5,0,0,5,4.761904716491699,0,5.263157844543457,5,5.263157844543457,5,5,5,83628.31219482422,24937.42950439453,0,404326326272,8589930496,12008521728,1048576
199,1764335833141,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,5,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5.263157844543457,0,0,83628.890625,24941.767028808594,0,404326326272,8589930496,12007964672,1048576
199,1764335833341,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,5,0,0,5,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,0,0,5,0,4.761904716491699,0,0,83629.30792236328,24945.749450683594,0,404326326272,8589930496,12007964672,1048576
199,1764335833541,800,800,800,802,800,800,3200,900,800,900,900,1235,799,900,801,1348,800,892,1201,889,799,1100,800,800,800,900,799,800,1497,800,900,900,5.263157844543457,5,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,5,0,0,0,0,5,0,0,0,0,0,80,0,10.526315689086914,0,0,83630.11608886719,24950.689086914063,0,404326326272,8589930496,12014931968,1048576
