Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764320579,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764320580,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764320581,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764320582,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764320583,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764320584,100,,Aggregated,0.000000,0.000000,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,1,0,4217.69295699778,4217.69295699778,4217.69295699778,4217.69295699778,10558.0
1764320585,100,,Aggregated,0.000000,0.000000,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,1,0,4217.69295699778,4217.69295699778,4217.69295699778,4217.69295699778,10558.0
1764320586,100,,Aggregated,0.200000,0.000000,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,2,0,4217.69295699778,5575.719479500549,4217.69295699778,6933.746002003318,5608.0
1764320587,100,,Aggregated,0.166667,0.000000,7200,7200,7300,7300,7500,7500,7500,7500,7500,7500,7500,6,0,7200.0,6727.215107503677,4217.69295699778,7500.618128004135,36482.333333333336
1764320588,100,,Aggregated,0.142857,0.000000,8200,8600,8700,8700,8800,8800,8800,8800,8800,8800,8800,16,0,8100.0,7844.572511811748,4217.69295699778,8849.375363992294,49169.375
1764320589,100,,Aggregated,0.500000,0.000000,8600,8800,9300,9500,9800,9900,9900,9900,9900,9900,9900,23,0,8600.0,8379.594903999216,4217.69295699778,9934.076716992422,53569.086956521736
1764320590,100,,Aggregated,1.000000,0.000000,9200,9900,9900,10000,11000,11000,11000,11000,11000,11000,11000,35,0,9200.0,9009.62050859858,4217.69295699778,10994.864576990949,59099.485714285714
1764320591,100,,Aggregated,1.600000,0.000000,9800,10000,11000,11000,11000,12000,12000,12000,12000,12000,12000,44,0,9800.0,9477.239594317243,4217.69295699778,12046.681752006407,70207.90909090909
1764320592,100,,Aggregated,2.700000,0.000000,9900,11000,11000,11000,12000,13000,13000,13000,13000,13000,13000,49,0,9900.0,9774.542545387165,4217.69295699778,13036.905765999109,71084.04081632652
