Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764320568831,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,28.571430206298828,53.84615707397461,23.68421173095703,28.947368621826172,26.3157901763916,24.324325561523438,30.76923179626465,31.57894515991211,18.421052932739258,15.789472579956055,28.205129623413086,30.76923179626465,41.02564239501953,15.789472579956055,47.5,27.5,38.46154022216797,34.21052551269531,35.897438049316406,28.205129623413086,27.02702522277832,35.135135650634766,32.432430267333984,23.076923370361328,29.7297306060791,26.3157901763916,43.589744567871094,48.71794891357422,35.897438049316406,16.216215133666992,23.68421173095703,25.641027450561523,132546.60009765625,25027.88848876953,0,404326326272,8589930496,12534579200,1048576
199,1764320568832,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,28.571430206298828,53.84615707397461,23.68421173095703,28.947368621826172,26.3157901763916,24.324325561523438,30.76923179626465,31.57894515991211,18.421052932739258,15.789472579956055,28.205129623413086,30.76923179626465,41.02564239501953,15.789472579956055,47.5,27.5,38.46154022216797,34.21052551269531,35.897438049316406,28.205129623413086,27.02702522277832,35.135135650634766,32.432430267333984,23.076923370361328,29.7297306060791,26.3157901763916,43.589744567871094,48.71794891357422,35.897438049316406,16.216215133666992,23.68421173095703,25.641027450561523,132546.60009765625,25027.88848876953,0,404326326272,8589930496,12534579200,1048576
199,1764320569032,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,11.111111640930176,100,5,5,0,0,30.000001907348633,4.761904716491699,0,0,25,0,45,9.523809432983398,52.6315803527832,0,4.761904716491699,0,0,5,0,0,15.000000953674316,5.263157844543457,0,0,10.526315689086914,40,5,9.523809432983398,5,0,132547.6201171875,25033.773498535156,0,404326326272,8589930496,12544385024,1048576
199,1764320569232,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,0,10.526315689086914,5,10,14.285715103149414,5,10,5,4.761904716491699,5,5,4.761904716491699,5,0,5,0,0,5,10,15.000000953674316,9.523809432983398,9.523809432983398,5,5,15.000000953674316,5,5,5,0,0,5,5,132548.58099365234,25038.32958984375,0,404326326272,8589930496,12546637824,1048576
199,1764320569432,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,132549.07885742188,25042.45849609375,0,404326326272,8589930496,12541009920,1048576
199,1764320569632,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,5,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,132549.5362548828,25046.520629882813,0,404326326272,8589930496,12541255680,1048576
199,1764320569832,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,5.263157844543457,5,0,0,0,4.761904716491699,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,5,0,0,0,4.761904716491699,0,0,5,0,0,0,132550.20751953125,25050.87274169922,0,404326326272,8589930496,12541259776,1048576
199,1764320570032,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132550.75366210938,25055.063415527344,0,404326326272,8589930496,12541001728,1048576
199,1764320570233,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,0,0,4.761904716491699,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,4.761904716491699,0,0,0,5,132551.34045410156,25059.33966064453,0,404326326272,8589930496,12541001728,1048576
199,1764320570433,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,9.523809432983398,0,5,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,132551.85229492188,25063.42657470703,0,404326326272,8589930496,12541001728,1048576
199,1764320570633,800,799,899,799,800,800,832,800,800,800,800,800,800,800,800,800,798,799,800,800,799,800,800,800,900,800,800,800,800,799,800,1000,0,9.523809432983398,0,0,0,0,0,0,15.000000953674316,0,5,0,4.761904716491699,0,5,4.761904716491699,0,0,5,0,0,0,0,10,0,0,0,42.105262756347656,0,5,10,5,132552.71313476563,25068.146240234375,0,404326326272,8589930496,12531675136,1048576
