Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764366297770,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,22.85714340209961,14.285715103149414,13.88888931274414,14.285715103149414,15.789472579956055,16.216215133666992,13.88888931274414,13.88888931274414,13.51351261138916,13.51351261138916,11.111111640930176,16.216215133666992,11.428571701049805,16.666667938232422,11.111111640930176,16.666667938232422,27.77777862548828,13.88888931274414,13.88888931274414,8.571429252624512,10.810811042785645,13.51351261138916,13.51351261138916,19.44444465637207,11.111111640930176,16.216215133666992,11.111111640930176,41.666664123535156,11.428571701049805,11.111111640930176,14.285715103149414,30.55555534362793,201080.21362304688,157232.04498291016,0,404326326272,8589930496,12734550016,1048576
199,1764366297771,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,22.85714340209961,14.285715103149414,13.88888931274414,14.285715103149414,15.789472579956055,16.216215133666992,13.88888931274414,13.88888931274414,13.51351261138916,13.51351261138916,11.111111640930176,16.216215133666992,11.428571701049805,16.666667938232422,11.111111640930176,16.666667938232422,27.77777862548828,13.88888931274414,13.88888931274414,8.571429252624512,10.810811042785645,13.51351261138916,13.51351261138916,19.44444465637207,11.111111640930176,16.216215133666992,11.111111640930176,41.666664123535156,11.428571701049805,11.111111640930176,14.285715103149414,30.55555534362793,201080.2257080078,157232.0714111328,0,404326326272,8589930496,12734550016,1048576
199,1764366297971,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,11.764705657958984,33.333335876464844,0,0,10.526315689086914,10,9.523809432983398,30.000001907348633,0,0,0,4.761904716491699,10,0,28.571430206298828,0,9.523809432983398,0,4.761904716491699,0,0,0,0,15.000000953674316,0,0,0,0,15.000000953674316,0,0,85.71428680419922,201081.23162841797,157236.99285888672,0,404326326272,8589930496,12753186816,1048576
199,1764366298171,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,5.555555820465088,0,5,0,5.263157844543457,60.000003814697266,0,5,5,0,0,0,0,5,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,5,20,201082.1421508789,157241.55810546875,0,404326326272,8589930496,12756680704,1048576
199,1764366298371,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,70,66.66667175292969,5.263157844543457,10,5.263157844543457,5.263157844543457,5,20,0,0,9.523809432983398,0,0,35,15.000000953674316,0,0,5,5.263157844543457,9.090909004211426,16.666667938232422,5,5,15.000000953674316,30.000001907348633,21.052631378173828,33.333335876464844,9.523809432983398,9.523809432983398,5.263157844543457,20,21.052631378173828,201083.2660522461,157247.19006347656,0,404326326272,8589930496,12779962368,1048576
199,1764366298571,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,17.647058486938477,42.105262756347656,9.523809432983398,5,19.047618865966797,9.090909004211426,0,5.263157844543457,55,0,10.526315689086914,25,15.789472579956055,5.555555820465088,10,4.761904716491699,0,5,5,5.263157844543457,14.285715103149414,0,15.000000953674316,0,20,10.526315689086914,0,0,0,15.000000953674316,38.88888931274414,10,201084.57421875,157252.66680908203,0,404326326272,8589930496,12805201920,1048576
199,1764366298771,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,16.666667938232422,57.142860412597656,0,0,10,15.789472579956055,15.000000953674316,57.894737243652344,0,35,0,10,20,42.85714340209961,0,5,20,5,10,10.526315689086914,0,0,31.57894515991211,5.263157844543457,35,10,10,5,26.3157901763916,0,45,10.526315689086914,201085.63287353516,157258.2325439453,0,404326326272,8589930496,12829396992,1048576
199,1764366298971,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,0,0,0,5,0,0,0,4.761904716491699,0,90.47618865966797,0,0,0,5,0,0,0,0,4.761904716491699,5,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,4.761904716491699,0,5,201086.50958251953,157263.21948242188,0,404326326272,8589930496,12831211520,1048576
199,1764366299171,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,0,0,0,0,0,0,5,0,0,0,4.761904716491699,0,0,5,0,9.090909004211426,9.523809432983398,0,0,5,0,5,9.523809432983398,0,4.761904716491699,0,0,0,0,0,4.761904716491699,5,201087.28051757813,157267.64331054688,0,404326326272,8589930496,12828291072,1048576
199,1764366299372,999,799,800,800,800,799,800,800,1000,799,800,799,1199,799,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,800,800,799,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,201087.78900146484,157271.8265991211,0,404326326272,8589930496,12830097408,1048576
