Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764335117,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764335118,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764335119,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764335120,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764335121,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764335122,100,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764335123,100,,Aggregated,0.000000,0.000000,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,1,0,5664.162196000689,5664.162196000689,5664.162196000689,5664.162196000689,1963.0
1764335124,100,,Aggregated,0.000000,0.000000,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,1,0,5664.162196000689,5664.162196000689,5664.162196000689,5664.162196000689,1963.0
1764335125,100,,Aggregated,0.000000,0.000000,7300,7800,7800,7900,7900,7900,7900,7900,7900,7900,7900,5,0,7300.0,7164.580552000552,5664.162196000689,7942.4858699931065,35466.2
1764335126,100,,Aggregated,0.000000,0.000000,7300,7800,7800,7900,7900,7900,7900,7900,7900,7900,7900,5,0,7300.0,7164.580552000552,5664.162196000689,7942.4858699931065,35466.2
1764335127,100,,Aggregated,0.125000,0.000000,7900,9000,9100,9100,9800,9800,9800,9800,9800,9800,9800,9,0,7900.0,8094.349366556142,5664.162196000689,9849.382718995912,42195.11111111111
1764335128,100,,Aggregated,0.555556,0.000000,10000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,30,0,10000.0,9792.126175098625,5664.162196000689,10973.487139999634,70507.06666666667
1764335129,100,,Aggregated,0.800000,0.000000,11000,11000,11000,11000,11000,11000,12000,12000,12000,12000,12000,43,0,11000.0,10137.73417137164,5664.162196000689,11678.051435999805,72703.16279069768
1764335130,100,,Aggregated,0.900000,0.000000,11000,11000,11000,11000,12000,12000,13000,13000,13000,13000,13000,54,0,11000.0,10489.898298814767,5664.162196000689,12898.299987005885,72796.87037037036
1764335131,100,,Aggregated,3.300000,0.000000,11000,11000,12000,12000,12000,13000,14000,14000,14000,14000,14000,62,0,11000.0,10804.077026354676,5664.162196000689,13995.465870000771,88249.3870967742
1764335132,100,,Aggregated,4.400000,0.000000,11000,11000,12000,12000,13000,14000,14000,15000,15000,15000,15000,66,0,11000.0,10994.59024175766,5664.162196000689,14668.518323000171,84967.86363636363
1764335133,100,,Aggregated,5.600000,0.000000,11000,12000,12000,13000,14000,15000,15000,16000,16000,16000,16000,74,0,11000.0,11287.211464945898,5084.426667992375,15541.97759598901,92777.8918918919
1764335134,100,,Aggregated,6.200000,0.000000,11000,12000,13000,14000,15000,15000,16000,16000,16000,16000,16000,82,0,11000.0,11330.422188658991,5084.426667992375,16017.18279600027,95092.81707317074
1764335135,100,,Aggregated,6.700000,0.000000,11000,12000,13000,14000,15000,16000,16000,16000,16000,16000,16000,85,0,11000.0,11380.14983763569,5084.426667992375,16369.907134998357,93272.28235294118
1764335136,100,,Aggregated,7.500000,0.000000,11000,12000,13000,14000,15000,16000,17000,17000,17000,17000,17000,88,0,11000.0,11472.286845966333,5084.426667992375,17401.593015005346,92814.10227272728
1764335137,100,,Aggregated,8.200000,0.000000,11000,12000,13000,14000,16000,16000,17000,19000,19000,19000,19000,89,0,11000.0,11552.96297175329,5084.426667992375,18652.462041005492,93731.3595505618
1764335138,100,,Aggregated,8.000000,0.000000,11000,12000,13000,14000,16000,16000,17000,19000,19000,19000,19000,90,0,11000.0,11511.801047455972,5084.426667992375,18652.462041005492,92817.35555555555
1764335139,100,,Aggregated,8.000000,0.000000,11000,12000,14000,14000,16000,17000,21000,22000,22000,22000,22000,96,0,11000.0,11731.79077685442,5084.426667992375,21844.65157199884,97054.83333333333
1764335140,100,,Aggregated,8.000000,0.000000,11000,12000,13000,14000,16000,17000,21000,21000,22000,22000,22000,103,0,11000.0,11611.764771058659,5084.426667992375,21844.65157199884,96872.213592233
1764335141,100,,Aggregated,5.700000,0.000000,11000,12000,14000,15000,16000,21000,23000,23000,23000,23000,23000,114,0,11000.0,11903.548535280717,5084.426667992375,22913.82820700528,102743.17543859649
1764335142,100,,Aggregated,5.300000,0.000000,11000,12000,14000,15000,21000,23000,24000,24000,24000,24000,24000,147,0,11000.0,12262.945076938442,5084.426667992375,23870.31776299409,101372.78911564626
1764335143,100,,Aggregated,4.800000,0.000000,11000,12000,14000,15000,22000,23000,24000,24000,25000,25000,25000,160,0,11000.0,12217.852995705925,1805.6886039994424,24552.589610000723,98598.3875
1764335144,100,,Aggregated,5.300000,0.000000,11000,12000,14000,15000,21000,23000,24000,24000,25000,25000,25000,164,0,11000.0,12061.95991732265,1805.6886039994424,24552.589610000723,98557.86585365854
1764335145,100,,Aggregated,8.000000,0.000000,11000,12000,14000,15000,21000,23000,24000,24000,25000,25000,25000,168,0,11000.0,11975.955979344735,1805.6886039994424,24552.589610000723,98265.10119047618
1764335146,100,,Aggregated,8.400000,0.000000,11000,12000,13000,15000,21000,23000,24000,24000,25000,25000,25000,170,0,11000.0,11890.858049352437,1805.6886039994424,24552.589610000723,98728.08235294117
1764335147,100,,Aggregated,8.100000,0.000000,11000,12000,14000,14000,21000,23000,24000,24000,25000,25000,25000,172,0,11000.0,11915.400941772788,1805.6886039994424,24552.589610000723,97693.90697674418
1764335148,100,,Aggregated,8.300000,0.000000,11000,12000,14000,15000,21000,23000,24000,24000,25000,25000,25000,177,0,11000.0,11916.28988644598,1805.6886039994424,24552.589610000723,96434.38983050847
1764335149,100,,Aggregated,8.200000,0.000000,11000,12000,14000,15000,19000,23000,24000,24000,25000,25000,25000,190,0,11000.0,11982.96178811541,1805.6886039994424,24552.589610000723,99519.96315789473
1764335150,100,,Aggregated,8.300000,0.000000,11000,12000,14000,15000,18000,23000,24000,24000,25000,25000,25000,200,0,11000.0,11906.61764725963,1805.6886039994424,24552.589610000723,97328.87
1764335151,100,,Aggregated,8.800000,0.000000,11000,12000,14000,15000,18000,23000,24000,24000,25000,25000,25000,212,0,11000.0,11829.51802731568,1805.6886039994424,24552.589610000723,98730.08018867925
1764335152,100,,Aggregated,9.500000,0.000000,11000,12000,14000,15000,18000,23000,24000,24000,25000,25000,25000,218,0,11000.0,11808.368281582256,1805.6886039994424,24552.589610000723,98667.1880733945
1764335153,100,,Aggregated,9.600000,0.000000,11000,12000,14000,15000,18000,23000,24000,24000,25000,25000,25000,226,0,11000.0,11786.46345711038,1805.6886039994424,24552.589610000723,98696.01769911505
1764335154,100,,Aggregated,9.700000,0.000000,11000,12000,14000,15000,18000,23000,24000,24000,25000,25000,25000,238,0,11000.0,11687.503905478716,1805.6886039994424,24552.589610000723,97535.25630252101
1764335155,100,,Aggregated,7.400000,0.000000,11000,12000,14000,15000,17000,23000,24000,24000,25000,25000,25000,246,0,11000.0,11639.513049812569,1805.6886039994424,24552.589610000723,97088.80894308943
1764335156,100,,Aggregated,6.600000,0.000000,11000,12000,14000,15000,17000,23000,24000,24000,25000,25000,25000,254,0,11000.0,11626.80388456263,1805.6886039994424,24552.589610000723,96917.20472440944
1764335157,100,,Aggregated,7.400000,0.000000,11000,12000,13000,14000,17000,23000,24000,24000,25000,25000,25000,264,0,11000.0,11530.840179654908,1805.6886039994424,24552.589610000723,98344.17803030302
1764335158,100,,Aggregated,7.800000,0.000000,11000,12000,13000,14000,17000,23000,24000,24000,25000,25000,25000,268,0,11000.0,11474.351307988398,1805.6886039994424,24552.589610000723,99140.25746268657
1764335159,100,,Aggregated,8.400000,0.000000,11000,12000,13000,14000,17000,23000,24000,24000,25000,25000,25000,279,0,11000.0,11393.136776687743,1805.6886039994424,24552.589610000723,97973.79569892473
1764335160,100,,Aggregated,9.200000,0.000000,11000,12000,13000,14000,17000,22000,24000,24000,25000,25000,25000,285,0,11000.0,11368.890766010072,1805.6886039994424,24552.589610000723,96545.43508771929
1764335161,100,,Aggregated,9.000000,0.000000,11000,12000,13000,14000,16000,22000,24000,24000,25000,25000,25000,293,0,11000.0,11355.682834320338,1805.6886039994424,24552.589610000723,95094.02389078499
1764335162,100,,Aggregated,8.800000,0.000000,11000,12000,13000,14000,16000,22000,24000,24000,25000,25000,25000,299,0,11000.0,11339.788523601446,1805.6886039994424,24552.589610000723,94514.59197324415
1764335163,100,,Aggregated,8.500000,0.000000,11000,12000,13000,14000,16000,22000,24000,24000,25000,25000,25000,308,0,11000.0,11277.375948197525,1805.6886039994424,24552.589610000723,96096.33766233767
1764335164,100,,Aggregated,8.100000,0.000000,11000,12000,13000,14000,16000,22000,24000,24000,25000,25000,25000,315,0,11000.0,11313.865604720102,1805.6886039994424,24552.589610000723,95591.33333333333
1764335165,100,,Aggregated,7.800000,0.000000,11000,12000,13000,14000,16000,21000,24000,24000,25000,25000,25000,327,0,11000.0,11303.26590975485,1805.6886039994424,24552.589610000723,95834.73700305811
1764335166,100,,Aggregated,8.200000,0.000000,11000,12000,13000,14000,16000,21000,24000,24000,25000,25000,25000,332,0,11000.0,11285.958671954322,1805.6886039994424,24552.589610000723,95115.24397590362
1764335167,100,,Aggregated,7.700000,0.000000,11000,12000,13000,14000,16000,21000,24000,24000,25000,25000,25000,348,0,11000.0,11243.111253783922,1805.6886039994424,24552.589610000723,94650.6235632184
1764335168,100,,Aggregated,8.200000,0.000000,11000,12000,13000,14000,16000,21000,23000,24000,25000,25000,25000,354,0,11000.0,11193.217177886483,1805.6886039994424,24552.589610000723,94599.65254237287
1764335169,100,,Aggregated,7.800000,0.000000,11000,12000,12000,14000,16000,19000,23000,24000,25000,25000,25000,361,0,11000.0,11172.247256448289,1805.6886039994424,24552.589610000723,95691.07479224377
1764335170,100,,Aggregated,8.400000,0.000000,11000,12000,13000,14000,16000,19000,23000,24000,25000,25000,25000,372,0,11000.0,11136.82195970649,1805.6886039994424,24552.589610000723,95951.33064516129
1764335171,100,,Aggregated,8.600000,0.000000,11000,12000,12000,14000,16000,19000,23000,24000,25000,25000,25000,383,0,11000.0,11042.699229529466,1805.6886039994424,24552.589610000723,95493.35509138381
1764335172,100,,Aggregated,8.600000,0.000000,11000,12000,12000,14000,16000,19000,23000,24000,25000,25000,25000,383,0,11000.0,11042.699229529466,1805.6886039994424,24552.589610000723,95493.35509138381
1764335173,100,,Aggregated,8.700000,0.000000,11000,12000,12000,13000,16000,19000,23000,24000,25000,25000,25000,388,0,11000.0,11010.10137691441,1805.6886039994424,24552.589610000723,94771.10051546391
1764335174,100,,Aggregated,9.000000,0.000000,11000,12000,12000,14000,16000,19000,23000,24000,25000,25000,25000,391,0,11000.0,11035.633987769279,1805.6886039994424,24552.589610000723,94666.31202046036
1764335175,100,,Aggregated,8.600000,0.000000,11000,12000,12000,14000,16000,19000,23000,24000,25000,25000,25000,404,0,10000.0,11001.839899935181,1805.6886039994424,24552.589610000723,94409.5495049505
1764335176,100,,Aggregated,8.000000,0.000000,10000,12000,12000,14000,16000,19000,23000,24000,25000,25000,25000,419,0,10000.0,10984.25072789222,1805.6886039994424,24552.589610000723,95329.34844868735
1764335177,100,,Aggregated,7.600000,0.000000,10000,12000,12000,13000,16000,19000,23000,24000,25000,25000,25000,431,0,10000.0,10967.848817094797,1805.6886039994424,24552.589610000723,96619.72389791183
1764335178,100,,Aggregated,7.600000,0.000000,10000,12000,12000,13000,16000,18000,23000,24000,25000,25000,25000,441,0,10000.0,10942.259882287608,1805.6886039994424,24552.589610000723,97154.69614512472
1764335179,100,,Aggregated,8.800000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,449,0,10000.0,10887.42262098187,1805.6886039994424,24552.589610000723,97365.46770601337
1764335180,100,,Aggregated,8.300000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,456,0,10000.0,10872.2212701313,1805.6886039994424,24552.589610000723,97237.39254385965
1764335181,100,,Aggregated,8.700000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,467,0,10000.0,10817.033870406556,1805.6886039994424,24552.589610000723,96348.37901498929
1764335182,100,,Aggregated,8.900000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,469,0,10000.0,10791.692481189448,1805.6886039994424,24552.589610000723,96124.88059701493
1764335183,100,,Aggregated,8.400000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,475,0,10000.0,10786.036551509142,1805.6886039994424,24552.589610000723,96385.0
1764335184,100,,Aggregated,8.400000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,478,0,10000.0,10799.301121955727,1805.6886039994424,24552.589610000723,96071.37029288703
1764335185,100,,Aggregated,8.400000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,479,0,10000.0,10801.808079020553,1805.6886039994424,24552.589610000723,95994.88100208768
1764335186,100,,Aggregated,8.700000,0.000000,10000,12000,12000,13000,16000,18000,23000,24000,25000,25000,25000,490,0,10000.0,10840.237534207818,1805.6886039994424,24552.589610000723,96515.8081632653
1764335187,100,,Aggregated,8.700000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,511,0,10000.0,10824.956497770609,1805.6886039994424,24552.589610000723,97063.35812133072
1764335188,100,,Aggregated,7.500000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,528,0,10000.0,10797.520224702293,1805.6886039994424,24552.589610000723,96238.39772727272
1764335189,100,,Aggregated,7.000000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,533,0,10000.0,10764.691181449902,1805.6886039994424,24552.589610000723,96569.01125703564
1764335190,100,,Aggregated,8.000000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,539,0,10000.0,10755.841631808593,1805.6886039994424,24552.589610000723,96398.99814471243
1764335191,100,,Aggregated,8.700000,0.000000,10000,11000,12000,13000,16000,18000,23000,24000,25000,25000,25000,543,0,10000.0,10746.677742566902,1805.6886039994424,24552.589610000723,95873.72007366482
