Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764272640,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764272641,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764272642,100,,Aggregated,0.000000,0.000000,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1,0,1509.2942459996266,1509.2942459996266,1509.2942459996266,1509.2942459996266,17645.0
1764272643,100,,Aggregated,0.000000,0.000000,2800,2800,2800,2800,2900,2900,2900,2900,2900,2900,2900,6,0,2500.0,2507.6401096666814,1509.2942459996266,2888.608119003038,34663.5
1764272644,100,,Aggregated,0.000000,0.000000,2900,3200,3400,3400,3700,3800,3800,3800,3800,3800,3800,11,0,2900.0,2940.9757569999124,1509.2942459996266,3790.983184000652,29560.545454545456
1764272645,100,,Aggregated,0.333333,0.000000,3700,4400,4500,4500,4800,4800,4900,4900,4900,4900,4900,23,0,3700.0,3691.6819527826233,1509.2942459996266,4861.095456999465,44111.913043478264
1764272646,100,,Aggregated,1.500000,0.000000,4400,4800,4900,5100,5600,5900,5900,5900,5900,5900,5900,36,0,4300.0,4211.419159416538,1509.2942459996266,5935.103327999968,54644.02777777778
1764272647,100,,Aggregated,2.200000,0.000000,4800,5600,5900,6000,6300,6800,6800,7000,7000,7000,7000,51,0,4800.0,4796.406579137136,1509.2942459996266,6980.996043999767,61781.490196078434
1764272648,100,,Aggregated,3.833333,0.000000,5400,6000,6300,6600,7000,7300,7800,7900,7900,7900,7900,64,0,5200.0,5226.376063874852,1509.2942459996266,7850.446786997054,69263.625
1764272649,100,,Aggregated,5.142857,0.000000,6000,6800,7100,7300,7800,8000,8500,8700,8700,8700,8700,84,0,5900.0,5728.099182440406,1509.2942459996266,8729.286754001805,78604.14285714286
1764272650,100,,Aggregated,6.375000,0.000000,6000,6900,7300,7700,8100,8500,8900,9200,9200,9200,9200,100,0,5900.0,5810.7125628799595,1509.2942459996266,9202.376042998367,87194.36
1764272651,100,,Aggregated,7.111111,0.000000,5900,7000,7500,7800,8500,9200,9800,9800,11000,11000,11000,114,0,5900.0,5906.614392938581,1509.2942459996266,10580.877405998763,87058.88596491228
1764272652,100,,Aggregated,8.400000,0.000000,5800,6800,7400,7700,8500,9500,10000,11000,11000,11000,11000,126,0,5700.0,5813.0552146745695,1509.2942459996266,10988.595155999064,84750.92857142857
1764272653,100,,Aggregated,10.000000,0.000000,5600,6800,7400,7700,8600,9700,11000,11000,12000,12000,12000,136,0,5400.0,5774.671119566124,1509.2942459996266,11758.62893500016,86897.99264705883
1764272654,100,,Aggregated,11.400000,0.000000,5400,6400,7200,7700,8600,9700,11000,12000,13000,13000,13000,153,0,5400.0,5719.50865611112,1509.2942459996266,12822.370088000753,87985.90196078431
1764272655,100,,Aggregated,12.500000,0.000000,5200,6300,7100,7600,8500,9600,11000,12000,13000,13000,13000,173,0,5200.0,5614.490574115571,1509.2942459996266,12822.370088000753,89403.5260115607
1764272656,100,,Aggregated,13.000000,0.000000,5100,6100,6900,7300,8300,9500,11000,12000,13000,13000,13000,196,0,5100.0,5480.859688683638,1509.2942459996266,12822.370088000753,89436.51530612246
