Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764368472,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764368473,50,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1764368474,100,,Aggregated,0.000000,0.000000,1700,1700,1700,1900,1900,1900,1900,1900,1900,1900,1900,5,0,1700.0,1659.9283192015719,1494.7669039975153,1854.0628920018207,24964.2
1764368475,100,,Aggregated,0.000000,0.000000,2400,2500,2700,2800,2900,3000,3000,3000,3000,3000,3000,20,0,2300.0,2275.2579350504675,1494.7669039975153,2952.395936998073,28434.05
1764368476,100,,Aggregated,2.000000,0.000000,2700,3000,3200,3300,3500,3800,4000,4000,4000,4000,4000,45,0,2700.0,2737.1777168002964,1494.7669039975153,3991.97435300448,50972.84444444445
1764368477,100,,Aggregated,5.000000,0.000000,3100,3400,3700,3800,4100,4700,4800,5000,5000,5000,5000,71,0,3100.0,3115.426291676376,999.0063029981684,4960.998378999648,59467.54929577465
1764368478,100,,Aggregated,9.250000,0.000000,3300,3800,4100,4100,4700,5000,5000,5900,5900,5900,5900,96,0,3300.0,3232.13721684427,588.4708790108562,5884.100647002924,74566.92708333333
1764368479,100,,Aggregated,13.200000,0.000000,3300,3900,4100,4400,5000,5500,6200,6300,6400,6400,6400,114,0,3300.0,3257.329491710902,588.4708790108562,6386.129823004012,90554.88596491228
1764368480,100,,Aggregated,15.000000,0.000000,2900,3500,4100,4300,5000,5900,6500,6600,6700,6700,6700,146,0,2900.0,3119.453250719569,588.4708790108562,6709.033159990213,89364.69863013699
1764368481,100,,Aggregated,15.857143,0.000000,2600,3400,4000,4100,5000,5900,6500,6700,7000,7000,7000,176,0,2600.0,2952.5003419204786,588.4708790108562,7007.199778003269,92444.22727272728
1764368482,100,,Aggregated,17.000000,0.000000,2500,3300,3800,4100,4900,5900,6600,7000,8100,8100,8100,199,0,2500.0,2879.1887929345553,588.4708790108562,8131.672612988041,97320.05025125628
1764368483,100,,Aggregated,18.444444,0.000000,2500,3100,3800,4000,4800,5700,6500,6700,8100,8100,8100,210,0,2500.0,2846.58450129514,588.4708790108562,8131.672612988041,96006.4
1764368484,100,,Aggregated,19.300000,0.000000,2400,3000,3500,4000,4700,5500,6500,6700,8100,8100,8100,225,0,2400.0,2806.5871310312327,588.4708790108562,8131.672612988041,92911.65777777777
1764368485,100,,Aggregated,20.800000,0.000000,2400,3000,3500,4000,4700,5400,6500,6700,8100,8100,8100,248,0,2400.0,2779.4610473953776,588.4708790108562,8131.672612988041,91852.60887096774
1764368486,100,,Aggregated,21.600000,0.000000,2500,3100,3500,3900,4700,5300,6400,6700,8100,8100,8100,267,1,2500.0,2791.7915112173278,588.4708790108562,8131.672612988041,93595.33707865169
1764368487,100,,Aggregated,22.700000,0.000000,2500,3100,3500,3900,4700,5300,6400,6700,8100,8100,8100,297,1,2500.0,2820.8682513501817,588.4708790108562,8131.672612988041,96505.50168350169
1764368488,100,,Aggregated,22.100000,0.100000,2500,3100,3500,3900,4700,5100,6300,6600,8100,8100,8100,326,1,2500.0,2797.714409361982,588.4708790108562,8131.672612988041,97319.88343558281
1764368489,100,,Aggregated,22.300000,0.100000,2400,3000,3500,3900,4700,5100,6300,6700,8100,8100,8100,352,1,2400.0,2746.4148051648904,588.4708790108562,8131.672612988041,99391.36363636363
1764368490,100,,Aggregated,22.900000,0.100000,2400,3000,3400,3800,4600,5100,6300,6700,8100,8100,8100,367,1,2400.0,2709.264827406063,588.4708790108562,8131.672612988041,97746.93460490463
1764368491,100,,Aggregated,23.300000,0.100000,2400,3000,3400,3800,4600,5100,6400,6700,8100,8100,8100,378,1,2400.0,2717.9792665979776,588.4708790108562,8131.672612988041,98792.83333333333
1764368492,100,,Aggregated,23.000000,0.100000,2400,3000,3400,3800,4500,5100,6300,6700,8100,8100,8100,405,1,2400.0,2719.1542897705435,588.4708790108562,8131.672612988041,98021.64691358025
